t,x,y,v_x,v_y
0,0,-2,0.0517962,0
8.11832,0.420478,-2,0.0517913,-9.96749e-08
16.2366,0.840916,-2,0.0517863,-2.0062e-07
24.355,1.26131,-2,0.0517812,-3.02857e-07
32.3792,1.6768,-2.00001,0.0517762,-4.05199e-07
40.4034,2.09224,-2.00001,0.0517711,-5.08847e-07
48.4276,2.50764,-2.00001,0.0517659,-6.13822e-07
56.3518,2.91782,-2.00002,0.0517608,-7.18814e-07
64.276,3.32797,-2.00003,0.0517557,-8.25145e-07
72.2002,3.73807,-2.00003,0.0517505,-9.32838e-07
80.0121,4.14232,-2.00004,0.0517453,-1.04036e-06
87.8239,4.54652,-2.00005,0.0517401,-1.14925e-06
95.6357,4.95068,-2.00006,0.0517349,-1.25953e-06
103.448,5.35481,-2.00007,0.0517296,-1.37123e-06
111.155,5.7535,-2.00008,0.0517243,-1.48285e-06
118.863,6.15216,-2.00009,0.051719,-1.59589e-06
126.571,6.55077,-2.0001,0.0517136,-1.71039e-06
134.162,6.94335,-2.00012,0.0517083,-1.8246e-06
141.754,7.33589,-2.00013,0.0517029,-1.94027e-06
149.346,7.72839,-2.00015,0.0516975,-2.05742e-06
156.938,8.12085,-2.00016,0.0516921,-2.17607e-06
164.409,8.50703,-2.00018,0.0516866,-2.29433e-06
171.88,8.89317,-2.0002,0.0516812,-2.4141e-06
179.351,9.27926,-2.00022,0.0516757,-2.5354e-06
186.723,9.66018,-2.00024,0.0516702,-2.65662e-06
194.095,10.041,-2.00026,0.0516646,-2.77937e-06
201.466,10.4219,-2.00028,0.0516591,-2.9037e-06
208.74,10.7976,-2.0003,0.0516535,-3.02794e-06
216.013,11.1733,-2.00032,0.0516479,-3.15375e-06
223.286,11.5489,-2.00034,0.0516423,-3.28117e-06
230.56,11.9245,-2.00037,0.0516366,-3.41023e-06
237.711,12.2938,-2.00039,0.0516309,-3.53874e-06
244.863,12.663,-2.00042,0.0516252,-3.6689e-06
252.015,13.0322,-2.00045,0.0516195,-3.80071e-06
259.166,13.4013,-2.00047,0.0516137,-3.93421e-06
266.198,13.7642,-2.0005,0.0516079,-4.06716e-06
273.23,14.1271,-2.00053,0.0516022,-4.20179e-06
280.262,14.49,-2.00056,0.0515963,-4.33814e-06
287.294,14.8528,-2.00059,0.0515904,-4.47625e-06
294.239,15.211,-2.00062,0.0515846,-4.61437e-06
301.183,15.5692,-2.00066,0.0515786,-4.75426e-06
308.127,15.9274,-2.00069,0.0515727,-4.89594e-06
314.973,16.2804,-2.00072,0.0515667,-5.0374e-06
321.819,16.6334,-2.00076,0.0515608,-5.18066e-06
328.665,16.9864,-2.00079,0.0515547,-5.32575e-06
335.419,17.3346,-2.00083,0.0515487,-5.47073e-06
342.174,17.6827,-2.00087,0.0515427,-5.61756e-06
348.928,18.0309,-2.00091,0.0515366,-5.76627e-06
355.593,18.3743,-2.00095,0.0515305,-5.91487e-06
362.258,18.7177,-2.00099,0.0515244,-6.06535e-06
368.922,19.0611,-2.00103,0.0515182,-6.21776e-06
375.492,19.3996,-2.00107,0.051512,-6.36991e-06
382.062,19.738,-2.00111,0.0515059,-6.524e-06
388.632,20.0764,-2.00115,0.0514996,-6.68005e-06
395.109,20.4099,-2.0012,0.0514934,-6.83584e-06
401.586,20.7434,-2.00124,0.0514871,-6.99361e-06
408.063,21.0768,-2.00129,0.0514808,-7.15338e-06
414.54,21.4103,-2.00133,0.0514745,-7.31519e-06
421.017,21.7436,-2.00138,0.051468,-7.47908e-06
427.358,22.07,-2.00143,0.0514617,-7.64159e-06
433.7,22.3963,-2.00148,0.0514553,-7.80615e-06
440.041,22.7226,-2.00153,0.0514488,-7.9728e-06
446.383,23.0488,-2.00158,0.0514423,-8.14158e-06
452.634,23.3704,-2.00163,0.0514359,-8.31009e-06
458.886,23.692,-2.00168,0.0514294,-8.48073e-06
465.137,24.0134,-2.00174,0.0514228,-8.65355e-06
471.389,24.3349,-2.00179,0.0514162,-8.82857e-06
477.64,24.6563,-2.00185,0.0514095,-9.00585e-06
483.798,24.9728,-2.0019,0.0514028,-9.18269e-06
489.956,25.2893,-2.00196,0.0513961,-9.36179e-06
496.113,25.6058,-2.00202,0.0513894,-9.54318e-06
502.178,25.9174,-2.00208,0.0513827,-9.72413e-06
508.243,26.229,-2.00214,0.0513759,-9.90738e-06
514.308,26.5406,-2.0022,0.0513691,-1.0093e-05
520.373,26.8521,-2.00226,0.0513622,-1.02809e-05
526.438,27.1636,-2.00232,0.0513553,-1.04713e-05
532.366,27.4681,-2.00239,0.0513484,-1.06598e-05
538.294,27.7724,-2.00245,0.0513415,-1.08507e-05
544.222,28.0768,-2.00251,0.0513346,-1.1044e-05
550.15,28.3811,-2.00258,0.0513275,-1.12397e-05
556.079,28.6853,-2.00265,0.0513205,-1.1438e-05
561.918,28.985,-2.00271,0.0513134,-1.16359e-05
567.757,29.2846,-2.00278,0.0513063,-1.18362e-05
573.596,29.5841,-2.00285,0.0512992,-1.20391e-05
579.337,29.8786,-2.00292,0.0512921,-1.22411e-05
585.078,30.1731,-2.00299,0.051285,-1.24458e-05
590.82,30.4675,-2.00307,0.0512778,-1.2653e-05
596.561,30.7619,-2.00314,0.0512705,-1.28629e-05
602.211,31.0516,-2.00321,0.0512633,-1.30721e-05
607.861,31.3412,-2.00329,0.051256,-1.32839e-05
613.511,31.6308,-2.00336,0.0512487,-1.34985e-05
619.161,31.9203,-2.00344,0.0512413,-1.37157e-05
624.684,32.2033,-2.00352,0.051234,-1.39308e-05
630.207,32.4862,-2.00359,0.0512266,-1.41487e-05
635.73,32.7691,-2.00367,0.0512192,-1.43692e-05
641.252,33.052,-2.00375,0.0512117,-1.45926e-05
646.646,33.3282,-2.00383,0.0512043,-1.48135e-05
652.04,33.6043,-2.00391,0.0511969,-1.50372e-05
657.434,33.8805,-2.00399,0.0511894,-1.52638e-05
662.827,34.1565,-2.00408,0.0511819,-1.54931e-05
668.221,34.4326,-2.00416,0.0511743,-1.57254e-05
673.615,34.7086,-2.00425,0.0511666,-1.59606e-05
679.009,34.9845,-2.00433,0.0511588,-1.61989e-05
684.345,35.2575,-2.00442,0.0511511,-1.64376e-05
689.681,35.5304,-2.00451,0.0511433,-1.66794e-05
695.017,35.8033,-2.0046,0.0511355,-1.69242e-05
700.352,36.0761,-2.00469,0.0511275,-1.71722e-05
705.631,36.346,-2.00478,0.0511196,-1.74207e-05
710.91,36.6158,-2.00487,0.0511117,-1.76724e-05
716.128,36.8825,-2.00497,0.0511037,-1.79243e-05
721.289,37.1462,-2.00506,0.0510958,-1.81768e-05
726.451,37.41,-2.00515,0.0510878,-1.84324e-05
731.492,37.6675,-2.00525,0.0510799,-1.86852e-05
736.533,37.925,-2.00534,0.051072,-1.89412e-05
741.574,38.1824,-2.00544,0.051064,-1.92003e-05
746.615,38.4398,-2.00553,0.0510559,-1.94628e-05
751.656,38.6971,-2.00563,0.0510477,-1.97286e-05
756.697,38.9545,-2.00573,0.0510395,-1.99977e-05
761.684,39.209,-2.00583,0.0510313,-2.02674e-05
766.618,39.4607,-2.00593,0.0510232,-2.05375e-05
771.552,39.7124,-2.00604,0.0510149,-2.0811e-05
776.485,39.9641,-2.00614,0.0510066,-2.1088e-05
781.419,40.2157,-2.00625,0.0509983,-2.13684e-05
786.352,40.4673,-2.00635,0.0509898,-2.16525e-05
791.176,40.7133,-2.00646,0.0509815,-2.19338e-05
796.001,40.9592,-2.00656,0.0509731,-2.22186e-05
800.825,41.2051,-2.00667,0.0509646,-2.2507e-05
805.649,41.4509,-2.00678,0.0509561,-2.2799e-05
810.417,41.6939,-2.00689,0.0509476,-2.30914e-05
815.185,41.9368,-2.007,0.050939,-2.33874e-05
819.902,42.177,-2.00711,0.0509304,-2.36839e-05
824.619,42.4173,-2.00722,0.0509218,-2.39841e-05
829.336,42.6574,-2.00734,0.0509131,-2.42882e-05
834.054,42.8976,-2.00745,0.0509043,-2.45961e-05
838.771,43.1377,-2.00757,0.0508955,-2.49079e-05
843.433,43.3749,-2.00769,0.0508866,-2.522e-05
848.045,43.6096,-2.0078,0.0508778,-2.55327e-05
852.658,43.8443,-2.00792,0.050869,-2.58494e-05
857.27,44.0789,-2.00804,0.05086,-2.617e-05
861.883,44.3135,-2.00816,0.050851,-2.64947e-05
866.393,44.5428,-2.00828,0.0508421,-2.68162e-05
870.903,44.7721,-2.00841,0.0508331,-2.71417e-05
875.413,45.0013,-2.00853,0.0508241,-2.74714e-05
879.923,45.2305,-2.00865,0.050815,-2.78051e-05
884.381,45.457,-2.00878,0.0508059,-2.81392e-05
888.839,45.6835,-2.0089,0.0507967,-2.84775e-05
893.297,45.9099,-2.00903,0.0507875,-2.88201e-05
897.754,46.1363,-2.00916,0.0507781,-2.9167e-05
902.157,46.3598,-2.00929,0.0507689,-2.95139e-05
906.559,46.5833,-2.00942,0.0507595,-2.98652e-05
910.961,46.8067,-2.00955,0.0507501,-3.02209e-05
915.363,47.0301,-2.00969,0.0507405,-3.05812e-05
919.766,47.2535,-2.00982,0.050731,-3.09461e-05
924.055,47.471,-2.00996,0.0507215,-3.13061e-05
928.345,47.6886,-2.01009,0.050712,-3.16707e-05
932.634,47.9061,-2.01023,0.0507024,-3.20398e-05
936.923,48.1236,-2.01037,0.0506928,-3.24136e-05
941.213,48.341,-2.01051,0.050683,-3.27922e-05
945.445,48.5555,-2.01065,0.0506733,-3.31704e-05
949.678,48.7699,-2.01079,0.0506635,-3.35535e-05
953.853,48.9815,-2.01093,0.0506538,-3.39362e-05
958.029,49.193,-2.01107,0.050644,-3.43237e-05
962.205,49.4044,-2.01121,0.0506341,-3.47161e-05
966.381,49.6159,-2.01136,0.0506241,-3.51134e-05
970.501,49.8244,-2.01151,0.0506142,-3.55105e-05
974.622,50.0329,-2.01165,0.0506042,-3.59125e-05
978.742,50.2414,-2.0118,0.0505941,-3.63196e-05
982.862,50.4499,-2.01195,0.0505839,-3.67319e-05
986.983,50.6583,-2.0121,0.0505737,-3.71494e-05
991.103,50.8666,-2.01226,0.0505633,-3.75723e-05
995.11,51.0692,-2.01241,0.0505532,-3.79889e-05
999.118,51.2718,-2.01256,0.0505429,-3.84106e-05
1003.07,51.4717,-2.01271,0.0505328,-3.8832e-05
1007.03,51.6715,-2.01287,0.0505225,-3.92586e-05
1010.98,51.8712,-2.01303,0.0505121,-3.96906e-05
1014.94,52.0709,-2.01318,0.0505017,-4.0128e-05
1018.89,52.2706,-2.01334,0.0504912,-4.0571e-05
1022.79,52.4674,-2.0135,0.0504807,-4.10131e-05
1026.69,52.6642,-2.01366,0.0504702,-4.14608e-05
1030.58,52.8609,-2.01383,0.0504595,-4.19142e-05
1034.48,53.0576,-2.01399,0.0504488,-4.23733e-05
1038.38,53.2542,-2.01416,0.050438,-4.28382e-05
1042.28,53.4508,-2.01432,0.0504271,-4.33091e-05
1046.12,53.6443,-2.01449,0.0504163,-4.37783e-05
1049.95,53.8376,-2.01466,0.0504054,-4.42535e-05
1053.79,54.031,-2.01483,0.0503944,-4.47348e-05
1057.62,54.2243,-2.015,0.0503833,-4.52221e-05
1061.4,54.4145,-2.01517,0.0503723,-4.57079e-05
1065.17,54.6046,-2.01535,0.0503612,-4.61997e-05
1068.95,54.7947,-2.01552,0.05035,-4.66979e-05
1072.73,54.9848,-2.0157,0.0503387,-4.72023e-05
1076.5,55.1748,-2.01588,0.0503273,-4.77133e-05
1080.21,55.3616,-2.01606,0.050316,-4.82221e-05
1083.92,55.5484,-2.01624,0.0503046,-4.87373e-05
1087.64,55.7351,-2.01642,0.0502931,-4.92592e-05
1091.29,55.9187,-2.0166,0.0502817,-4.97788e-05
1094.94,56.1022,-2.01678,0.0502703,-5.03049e-05
1098.59,56.2856,-2.01697,0.0502587,-5.08378e-05
1102.24,56.4691,-2.01715,0.050247,-5.13774e-05
1105.83,56.6494,-2.01734,0.0502355,-5.19147e-05
1109.41,56.8296,-2.01753,0.0502238,-5.24588e-05
1113,57.0099,-2.01772,0.050212,-5.30098e-05
1116.53,57.187,-2.0179,0.0502004,-5.35584e-05
1120.06,57.3642,-2.01809,0.0501886,-5.41139e-05
1123.59,57.5412,-2.01829,0.0501767,-5.46764e-05
1127.12,57.7183,-2.01848,0.0501648,-5.5246e-05
1130.65,57.8953,-2.01868,0.0501527,-5.58229e-05
1134.18,58.0723,-2.01887,0.0501406,-5.64071e-05
1137.64,58.2461,-2.01907,0.0501285,-5.69884e-05
1141.05,58.4169,-2.01927,0.0501166,-5.7567e-05
1144.46,58.5877,-2.01946,0.0501045,-5.81529e-05
1147.87,58.7585,-2.01966,0.0500924,-5.87461e-05
1151.28,58.9292,-2.01986,0.0500802,-5.93468e-05
1154.69,59.0999,-2.02007,0.0500678,-5.99551e-05
1158.1,59.2706,-2.02027,0.0500554,-6.0571e-05
1161.5,59.4412,-2.02048,0.0500428,-6.11948e-05
1164.85,59.6086,-2.02069,0.0500304,-6.18149e-05
1168.2,59.776,-2.02089,0.0500179,-6.24427e-05
1171.54,59.9433,-2.0211,0.0500053,-6.30785e-05
1174.89,60.1106,-2.02132,0.0499925,-6.37223e-05
1178.23,60.2779,-2.02153,0.0499797,-6.43744e-05
1181.58,60.4451,-2.02175,0.0499667,-6.50348e-05
1184.86,60.6089,-2.02196,0.0499539,-6.56901e-05
1188.14,60.7727,-2.02218,0.049941,-6.63537e-05
1191.42,60.9364,-2.0224,0.049928,-6.70258e-05
1194.63,61.0969,-2.02261,0.0499152,-6.76932e-05
1197.85,61.2574,-2.02283,0.0499022,-6.83689e-05
1201.06,61.4179,-2.02305,0.0498891,-6.90532e-05
1204.28,61.5783,-2.02327,0.0498759,-6.97461e-05
1207.5,61.7386,-2.0235,0.0498626,-7.04478e-05
1210.71,61.899,-2.02373,0.0498492,-7.11584e-05
1213.93,62.0593,-2.02396,0.0498357,-7.18781e-05
1217.14,62.2195,-2.02419,0.0498221,-7.26071e-05
1220.29,62.3762,-2.02442,0.0498086,-7.33292e-05
1223.43,62.5329,-2.02465,0.0497951,-7.40606e-05
1226.58,62.6895,-2.02489,0.0497814,-7.48012e-05
1229.66,62.8428,-2.02512,0.0497679,-7.55355e-05
1232.74,62.9961,-2.02535,0.0497543,-7.62789e-05
1235.82,63.1493,-2.02559,0.0497405,-7.70318e-05
1238.9,63.3025,-2.02583,0.0497267,-7.77941e-05
1241.98,63.4556,-2.02607,0.0497128,-7.85661e-05
1245.06,63.6087,-2.02631,0.0496987,-7.9348e-05
1248.08,63.7586,-2.02655,0.0496848,-8.01231e-05
1251.09,63.9084,-2.02679,0.0496708,-8.0908e-05
1254.11,64.0582,-2.02704,0.0496567,-8.17029e-05
1257.12,64.2079,-2.02729,0.0496424,-8.25077e-05
1260.14,64.3576,-2.02754,0.0496281,-8.33228e-05
1263.05,64.502,-2.02778,0.0496141,-8.41192e-05
1265.96,64.6463,-2.02803,0.0496,-8.49254e-05
1268.87,64.7906,-2.02827,0.0495858,-8.57416e-05
1271.78,64.9349,-2.02852,0.0495715,-8.6568e-05
1274.69,65.0791,-2.02878,0.0495571,-8.74047e-05
1277.6,65.2233,-2.02903,0.0495425,-8.82519e-05
1280.51,65.3675,-2.02929,0.0495278,-8.91098e-05
1283.42,65.5116,-2.02955,0.049513,-8.99785e-05
1286.33,65.6556,-2.02981,0.0494981,-9.08583e-05
1289.24,65.7996,-2.03008,0.0494831,-9.17492e-05
1292.15,65.9436,-2.03035,0.0494679,-9.26516e-05
1295.03,66.086,-2.03062,0.0494528,-9.35557e-05
1297.91,66.2283,-2.03089,0.0494375,-9.44714e-05
1300.79,66.3706,-2.03116,0.0494221,-9.53987e-05
1303.56,66.5077,-2.03143,0.0494072,-9.63035e-05
1306.33,66.6447,-2.03169,0.0493921,-9.72195e-05
1309.11,66.7817,-2.03197,0.0493769,-9.81469e-05
1311.88,66.9186,-2.03224,0.0493616,-9.90859e-05
1314.65,67.0555,-2.03252,0.0493462,-0.000100037
1317.43,67.1923,-2.03279,0.0493306,-0.000101
1320.2,67.3291,-2.03308,0.0493149,-0.000101975
1322.94,67.4644,-2.03336,0.0492992,-0.000102952
1325.69,67.5996,-2.03364,0.0492834,-0.000103941
1328.43,67.7348,-2.03393,0.0492675,-0.000104942
1331.14,67.8684,-2.03421,0.0492516,-0.000105945
1333.85,68.002,-2.0345,0.0492356,-0.00010696
1336.54,68.134,-2.03479,0.0492197,-0.000107978
1339.22,68.266,-2.03508,0.0492036,-0.000109008
1341.9,68.398,-2.03538,0.0491873,-0.000110051
1344.56,68.5286,-2.03567,0.0491711,-0.000111095
1347.18,68.6576,-2.03596,0.049155,-0.000112142
1349.81,68.7867,-2.03626,0.0491387,-0.000113202
1352.43,68.9157,-2.03656,0.0491223,-0.000114275
1355.06,69.0446,-2.03686,0.0491058,-0.000115361
1357.66,69.1722,-2.03716,0.0490893,-0.00011645
1360.23,69.2983,-2.03746,0.0490728,-0.00011754
1362.8,69.4244,-2.03776,0.0490562,-0.000118644
1365.37,69.5504,-2.03807,0.0490395,-0.000119761
1367.91,69.6749,-2.03837,0.0490228,-0.00012088
1370.45,69.7994,-2.03868,0.049006,-0.000122013
1372.96,69.9225,-2.03899,0.0489892,-0.000123147
1375.47,70.0456,-2.0393,0.0489723,-0.000124295
1377.98,70.1686,-2.03962,0.0489553,-0.000125458
1380.47,70.2903,-2.03993,0.0489383,-0.000126623
1382.96,70.4119,-2.04025,0.0489211,-0.000127802
1385.41,70.5322,-2.04056,0.048904,-0.000128983
1387.85,70.6512,-2.04088,0.048887,-0.000130166
1390.28,70.7701,-2.04119,0.0488698,-0.000131364
1392.71,70.8889,-2.04152,0.0488525,-0.000132576
1395.14,71.0077,-2.04184,0.048835,-0.000133803
1397.58,71.1265,-2.04217,0.0488174,-0.000135046
1400.01,71.2453,-2.0425,0.0487996,-0.000136304
1402.44,71.364,-2.04283,0.0487817,-0.000137578
1404.82,71.4797,-2.04316,0.0487642,-0.000138836
1407.19,71.5953,-2.04349,0.0487464,-0.000140109
1409.53,71.7096,-2.04382,0.0487287,-0.000141384
1411.88,71.8239,-2.04415,0.0487109,-0.000142673
1414.22,71.9381,-2.04449,0.048693,-0.000143979
1416.57,72.0522,-2.04483,0.0486749,-0.000145301
1418.91,72.1664,-2.04517,0.0486566,-0.000146639
1421.23,72.279,-2.04551,0.0486384,-0.000147977
1423.54,72.3916,-2.04585,0.0486201,-0.000149332
1425.86,72.5042,-2.0462,0.0486017,-0.000150703
1428.15,72.6153,-2.04655,0.0485833,-0.000152075
1430.43,72.7264,-2.0469,0.0485647,-0.000153463
1432.72,72.8374,-2.04725,0.048546,-0.000154868
1435.01,72.9484,-2.04761,0.0485272,-0.00015629
1437.26,73.0578,-2.04796,0.0485085,-0.00015771
1439.52,73.1671,-2.04832,0.0484896,-0.000159148
1441.77,73.2764,-2.04868,0.0484706,-0.000160603
1444.02,73.3857,-2.04904,0.0484514,-0.000162076
1446.25,73.4934,-2.0494,0.0484324,-0.000163547
1448.47,73.601,-2.04977,0.0484132,-0.000165035
1450.66,73.7071,-2.05013,0.048394,-0.000166522
1452.86,73.8132,-2.0505,0.0483748,-0.000168027
1455.05,73.9193,-2.05087,0.0483554,-0.000169551
1457.24,74.0253,-2.05124,0.0483358,-0.000171094
1459.43,74.1313,-2.05162,0.0483161,-0.000172656
1461.63,74.2372,-2.052,0.0482962,-0.000174237
1463.82,74.3431,-2.05238,0.0482761,-0.000175838
1466.01,74.4489,-2.05277,0.0482559,-0.000177459
1468.17,74.5528,-2.05315,0.0482358,-0.000179071
1470.29,74.6552,-2.05354,0.048216,-0.000180679
1472.38,74.7561,-2.05392,0.0481962,-0.000182285
1474.48,74.857,-2.0543,0.0481762,-0.000183911
1476.57,74.9578,-2.05469,0.0481562,-0.000185556
1478.66,75.0586,-2.05508,0.0481359,-0.000187221
1480.76,75.1594,-2.05547,0.0481155,-0.000188907
1482.85,75.2601,-2.05587,0.0480949,-0.000190614
1484.94,75.3608,-2.05627,0.0480742,-0.000192341
1487.04,75.4614,-2.05667,0.0480532,-0.000194091
1489.13,75.562,-2.05708,0.0480322,-0.000195862
1491.22,75.6625,-2.05749,0.0480109,-0.000197655
1493.32,75.763,-2.05791,0.0479895,-0.000199471
1495.41,75.8635,-2.05833,0.0479678,-0.00020131
1497.46,75.9618,-2.05874,0.0479465,-0.000203133
1499.51,76.06,-2.05916,0.047925,-0.000204979
1501.56,76.1582,-2.05958,0.0479033,-0.000206847
1503.61,76.2564,-2.06001,0.0478815,-0.00020874
1505.62,76.3526,-2.06043,0.0478599,-0.000210617
1507.63,76.4487,-2.06085,0.0478381,-0.000212517
1509.64,76.5448,-2.06128,0.0478162,-0.000214442
1511.65,76.6408,-2.06172,0.0477941,-0.00021639
1513.66,76.7368,-2.06215,0.0477718,-0.000218362
1515.66,76.8327,-2.06259,0.0477493,-0.00022036
1517.67,76.9286,-2.06304,0.0477266,-0.000222382
1519.68,77.0244,-2.06349,0.0477038,-0.00022443
1521.64,77.118,-2.06393,0.0476813,-0.000226456
1523.6,77.2115,-2.06438,0.0476586,-0.000228506
1525.57,77.305,-2.06483,0.0476357,-0.000230583
1527.53,77.3984,-2.06528,0.0476126,-0.000232685
1529.45,77.4898,-2.06573,0.0475899,-0.000234767
1531.37,77.5811,-2.06618,0.047567,-0.000236875
1533.29,77.6723,-2.06664,0.0475439,-0.000239009
1535.21,77.7636,-2.0671,0.0475206,-0.00024117
1537.08,77.8528,-2.06755,0.0474976,-0.00024331
1538.96,77.9419,-2.06801,0.0474745,-0.000245476
1540.84,78.031,-2.06848,0.0474511,-0.000247669
1542.71,78.1201,-2.06894,0.0474276,-0.000249888
1544.59,78.2091,-2.06941,0.0474039,-0.000252136
1546.47,78.2981,-2.06989,0.04738,-0.000254411
1548.35,78.387,-2.07037,0.0473559,-0.000256715
1550.22,78.4759,-2.07085,0.0473316,-0.000259047
1552.06,78.5626,-2.07133,0.0473077,-0.000261352
1553.89,78.6493,-2.07181,0.0472836,-0.000263685
1555.72,78.7359,-2.0723,0.0472593,-0.000266047
1557.55,78.8224,-2.07279,0.0472348,-0.000268438
1559.34,78.907,-2.07327,0.0472107,-0.000270804
1561.13,78.9915,-2.07376,0.0471864,-0.000273199
1562.93,79.076,-2.07425,0.0471619,-0.000275623
1564.72,79.1604,-2.07474,0.0471372,-0.000278077
1566.51,79.2448,-2.07524,0.0471123,-0.000280561
1568.3,79.3292,-2.07575,0.0470872,-0.000283076
1570.09,79.4135,-2.07626,0.0470619,-0.000285622
1571.88,79.4977,-2.07677,0.0470364,-0.000288201
1573.67,79.582,-2.07729,0.0470106,-0.000290811
1575.41,79.6639,-2.0778,0.0469854,-0.000293383
1577.16,79.7458,-2.07831,0.04696,-0.000295987
1578.9,79.8276,-2.07883,0.0469343,-0.000298624
1580.64,79.9094,-2.07935,0.0469085,-0.000301292
1582.39,79.9912,-2.07988,0.0468825,-0.000303994
1584.13,80.0729,-2.08041,0.0468562,-0.00030673
1585.87,80.1545,-2.08095,0.0468297,-0.000309499
1587.62,80.2361,-2.08149,0.046803,-0.000312304
1589.36,80.3177,-2.08204,0.0467761,-0.000315143
1591.1,80.3992,-2.08259,0.046749,-0.000318019
1592.85,80.4807,-2.08315,0.0467217,-0.000320931
1594.59,80.5621,-2.08371,0.0466941,-0.000323879
1596.33,80.6435,-2.08428,0.0466663,-0.000326866
1598.02,80.7222,-2.08483,0.0466392,-0.000329793
1599.71,80.8009,-2.08539,0.0466118,-0.000332757
1601.4,80.8795,-2.08595,0.0465843,-0.000335758
1603.08,80.9581,-2.08652,0.0465565,-0.000338796
1604.72,81.0343,-2.08708,0.0465293,-0.000341781
1606.36,81.1105,-2.08764,0.0465019,-0.000344802
1607.99,81.1866,-2.08821,0.0464743,-0.00034786
1609.63,81.2626,-2.08878,0.0464465,-0.000350956
1611.27,81.3387,-2.08936,0.0464184,-0.00035409
1612.91,81.4146,-2.08994,0.0463901,-0.000357263
1614.54,81.4906,-2.09053,0.0463616,-0.000360476
1616.18,81.5665,-2.09112,0.0463329,-0.000363729
1617.82,81.6423,-2.09172,0.0463039,-0.000367022
1619.46,81.7181,-2.09232,0.0462747,-0.000370357
1621.09,81.7938,-2.09293,0.0462453,-0.000373734
1622.73,81.8695,-2.09355,0.0462156,-0.000377154
1624.37,81.9452,-2.09417,0.0461857,-0.000380618
1626,82.0208,-2.09479,0.0461555,-0.000384125
1627.62,82.0955,-2.09542,0.0461254,-0.000387639
1629.24,82.1702,-2.09605,0.046095,-0.000391198
1630.85,82.244,-2.09668,0.0460648,-0.000394764
1632.45,82.3178,-2.09731,0.0460343,-0.000398375
1634.05,82.3915,-2.09796,0.0460035,-0.000402031
1635.64,82.4644,-2.0986,0.0459728,-0.000405694
1637.22,82.5373,-2.09924,0.0459419,-0.000409404
1638.75,82.6074,-2.09987,0.0459119,-0.000413022
1640.28,82.6775,-2.1005,0.0458816,-0.000416685
1641.8,82.7476,-2.10114,0.0458511,-0.000420394
1643.33,82.8176,-2.10179,0.0458203,-0.000424148
1644.86,82.8875,-2.10244,0.0457893,-0.000427948
1646.38,82.9574,-2.10309,0.0457581,-0.000431796
1647.91,83.0273,-2.10376,0.0457266,-0.000435692
1649.44,83.0971,-2.10443,0.0456948,-0.000439637
1650.97,83.1669,-2.1051,0.0456628,-0.000443631
1652.49,83.2366,-2.10578,0.0456305,-0.000447676
1654,83.3054,-2.10646,0.0455984,-0.000451721
1655.51,83.3741,-2.10714,0.045566,-0.000455816
1657,83.442,-2.10783,0.0455338,-0.000459915
1658.49,83.5099,-2.10851,0.0455012,-0.000464065
1659.98,83.5777,-2.10921,0.0454684,-0.000468267
1661.47,83.6454,-2.10991,0.0454354,-0.000472521
1662.94,83.7123,-2.11061,0.0454025,-0.000476776
1664.42,83.7791,-2.11131,0.0453693,-0.000481083
1665.87,83.8451,-2.11202,0.0453363,-0.000485394
1667.33,83.911,-2.11273,0.045303,-0.000489758
1668.77,83.9762,-2.11344,0.0452697,-0.000494129
1670.21,84.0414,-2.11415,0.0452363,-0.000498555
1671.65,84.1065,-2.11487,0.0452025,-0.000503035
1673.07,84.1708,-2.11559,0.0451689,-0.000507522
1674.49,84.2351,-2.11632,0.045135,-0.000512065
1675.92,84.2993,-2.11705,0.0451008,-0.000516664
1677.34,84.3635,-2.11779,0.0450663,-0.000521321
1678.75,84.4269,-2.11852,0.045032,-0.000525976
1680.15,84.4902,-2.11927,0.0449975,-0.000530689
1681.56,84.5535,-2.12002,0.0449626,-0.000535461
1682.97,84.6167,-2.12077,0.0449275,-0.000540292
1684.35,84.679,-2.12153,0.0448926,-0.000545119
1685.74,84.7412,-2.12229,0.0448573,-0.000550004
1687.13,84.8035,-2.12305,0.0448219,-0.000554951
1688.52,84.8656,-2.12383,0.0447861,-0.000559959
1689.9,84.9277,-2.12461,0.04475,-0.00056503
1691.29,84.9898,-2.12539,0.0447137,-0.000570164
1692.68,85.0518,-2.12619,0.0446771,-0.000575363
1694.04,85.1126,-2.12698,0.0446408,-0.000580526
1695.4,85.1733,-2.12777,0.0446043,-0.000585753
1696.76,85.234,-2.12857,0.0445676,-0.000591045
1698.12,85.2946,-2.12938,0.0445305,-0.000596403
1699.48,85.3552,-2.13019,0.0444931,-0.000601828
1700.82,85.4146,-2.131,0.0444561,-0.000607216
1702.15,85.4739,-2.13181,0.0444189,-0.00061267
1703.49,85.5331,-2.13263,0.0443813,-0.000618191
1704.82,85.5923,-2.13346,0.0443435,-0.000623782
1706.13,85.6504,-2.13428,0.0443061,-0.000629337
1707.44,85.7084,-2.13511,0.0442683,-0.000634961
1708.75,85.7664,-2.13595,0.0442303,-0.000640654
1710.06,85.8243,-2.13679,0.044192,-0.000646418
1711.37,85.8822,-2.13764,0.0441534,-0.000652254
1712.68,85.94,-2.1385,0.0441144,-0.000658162
