t,x,y,v_x,v_y
400.123,20.669,10.0061,0.0514942,3.41507e-05
406.482,20.9964,10.0063,0.0514881,3.49151e-05
412.84,21.3238,10.0065,0.051482,3.56888e-05
419.076,21.6448,10.0067,0.051476,3.6457e-05
425.312,21.9658,10.007,0.0514699,3.72345e-05
431.549,22.2868,10.0072,0.0514638,3.80215e-05
437.785,22.6077,10.0074,0.0514576,3.88182e-05
444.021,22.9286,10.0077,0.0514514,3.96247e-05
450.179,23.2454,10.0079,0.0514452,4.0431e-05
456.338,23.5622,10.0082,0.0514389,4.12471e-05
462.496,23.879,10.0084,0.0514326,4.20734e-05
468.578,24.1917,10.0087,0.0514264,4.28993e-05
474.659,24.5045,10.0089,0.0514201,4.37354e-05
480.741,24.8172,10.0092,0.0514137,4.45818e-05
486.823,25.1298,10.0095,0.0514073,4.54386e-05
492.808,25.4375,10.0098,0.0514009,4.62923e-05
498.793,25.7451,10.01,0.0513945,4.71563e-05
504.778,26.0527,10.0103,0.051388,4.8031e-05
510.668,26.3553,10.0106,0.0513816,4.89024e-05
516.558,26.658,10.0109,0.0513751,4.97844e-05
522.448,26.9605,10.0112,0.0513686,5.06772e-05
528.264,27.2593,10.0115,0.0513621,5.15697e-05
534.081,27.558,10.0118,0.0513555,5.2473e-05
539.897,27.8567,10.0121,0.0513489,5.33874e-05
545.714,28.1554,10.0124,0.0513423,5.4313e-05
551.438,28.4493,10.0127,0.0513357,5.52351e-05
557.162,28.7431,10.0131,0.051329,5.61684e-05
562.886,29.0369,10.0134,0.0513223,5.71132e-05
568.611,29.3306,10.0137,0.0513155,5.80695e-05
574.335,29.6244,10.014,0.0513087,5.90376e-05
580.059,29.918,10.0144,0.0513018,6.00177e-05
585.692,30.207,10.0147,0.051295,6.09942e-05
591.255,30.4923,10.0151,0.0512882,6.19702e-05
596.818,30.7776,10.0154,0.0512814,6.29581e-05
602.381,31.0629,10.0158,0.0512745,6.39581e-05
607.944,31.3481,10.0161,0.0512675,6.49703e-05
613.507,31.6333,10.0165,0.0512605,6.5995e-05
619,31.9149,10.0169,0.0512536,6.70194e-05
624.426,32.1929,10.0172,0.0512466,6.80433e-05
629.851,32.4709,10.0176,0.0512396,6.90796e-05
635.276,32.7489,10.018,0.0512326,7.01286e-05
640.701,33.0268,10.0184,0.0512254,7.11904e-05
646.126,33.3047,10.0187,0.0512183,7.22653e-05
651.484,33.5791,10.0191,0.0512111,7.33398e-05
656.842,33.8534,10.0195,0.0512039,7.44274e-05
662.078,34.1216,10.0199,0.0511968,7.55034e-05
667.315,34.3897,10.0203,0.0511897,7.65924e-05
672.552,34.6577,10.0207,0.0511825,7.76945e-05
677.789,34.9257,10.0211,0.0511752,7.881e-05
682.96,35.1904,10.0215,0.051168,7.9925e-05
688.132,35.455,10.022,0.0511607,8.10534e-05
693.239,35.7162,10.0224,0.0511535,8.21811e-05
698.346,35.9775,10.0228,0.0511462,8.33224e-05
703.453,36.2387,10.0232,0.0511388,8.44775e-05
708.561,36.4998,10.0237,0.0511314,8.56465e-05
713.668,36.7609,10.0241,0.0511239,8.68298e-05
718.775,37.022,10.0246,0.0511164,8.80275e-05
723.882,37.283,10.025,0.0511088,8.92398e-05
728.989,37.544,10.0255,0.0511011,9.04671e-05
733.97,37.7985,10.0259,0.0510936,9.16785e-05
738.95,38.053,10.0264,0.051086,9.29046e-05
743.931,38.3074,10.0268,0.0510783,9.41456e-05
748.832,38.5578,10.0273,0.0510707,9.53815e-05
753.734,38.8081,10.0278,0.0510631,9.66323e-05
758.635,39.0583,10.0283,0.0510554,9.78982e-05
763.537,39.3086,10.0287,0.0510476,9.91795e-05
768.438,39.5588,10.0292,0.0510398,0.000100476
773.34,39.8089,10.0297,0.0510319,0.000101789
778.164,40.055,10.0302,0.0510241,0.000103096
782.987,40.3011,10.0307,0.0510162,0.00010442
787.734,40.5433,10.0312,0.0510083,0.000105738
792.481,40.7854,10.0317,0.0510005,0.000107071
797.228,41.0275,10.0322,0.0509925,0.000108421
801.975,41.2695,10.0327,0.0509845,0.000109787
806.722,41.5115,10.0333,0.0509764,0.00011117
811.469,41.7535,10.0338,0.0509683,0.00011257
816.125,41.9908,10.0343,0.0509602,0.000113959
820.78,42.228,10.0349,0.0509521,0.000115365
825.436,42.4652,10.0354,0.0509439,0.000116788
830.091,42.7023,10.036,0.0509357,0.000118228
834.747,42.9395,10.0365,0.0509274,0.000119686
839.402,43.1765,10.0371,0.050919,0.000121161
844.058,43.4136,10.0376,0.0509106,0.000122655
848.609,43.6452,10.0382,0.0509023,0.000124133
853.159,43.8769,10.0388,0.0508939,0.000125628
857.71,44.1084,10.0393,0.0508854,0.000127142
862.261,44.34,10.0399,0.0508769,0.000128674
866.709,44.5663,10.0405,0.0508686,0.00013019
871.157,44.7925,10.0411,0.0508601,0.000131724
875.605,45.0187,10.0417,0.0508516,0.000133276
880.053,45.2449,10.0423,0.050843,0.000134847
884.501,45.471,10.0429,0.0508343,0.000136437
888.949,45.6971,10.0435,0.0508256,0.000138046
893.297,45.9181,10.0441,0.050817,0.000139638
897.645,46.139,10.0447,0.0508084,0.000141249
901.993,46.3599,10.0453,0.0507997,0.00014288
906.34,46.5807,10.0459,0.0507909,0.00014453
910.688,46.8016,10.0466,0.050782,0.0001462
915.036,47.0223,10.0472,0.0507731,0.000147891
919.384,47.2431,10.0479,0.0507641,0.000149602
923.677,47.461,10.0485,0.0507551,0.000151312
927.874,47.674,10.0491,0.0507463,0.000153004
932.071,47.887,10.0498,0.0507374,0.000154716
936.268,48.0999,10.0504,0.0507284,0.000156448
940.465,48.3128,10.0511,0.0507194,0.000158201
944.662,48.5256,10.0518,0.0507103,0.000159975
948.859,48.7384,10.0524,0.0507011,0.000161771
953.055,48.9512,10.0531,0.0506919,0.000163589
957.252,49.1639,10.0538,0.0506825,0.000165428
961.382,49.3732,10.0545,0.0506733,0.000167261
965.513,49.5825,10.0552,0.050664,0.000169115
969.643,49.7917,10.0559,0.0506546,0.000170992
973.773,50.0009,10.0566,0.0506451,0.000172891
977.903,50.21,10.0573,0.0506356,0.000174814
981.982,50.4166,10.058,0.0506261,0.000176736
986.01,50.6205,10.0588,0.0506166,0.000178657
989.987,50.8218,10.0595,0.0506072,0.000180577
993.965,51.0231,10.0602,0.0505977,0.000182519
997.943,51.2243,10.0609,0.0505882,0.000184485
1001.92,51.4255,10.0617,0.0505786,0.000186474
1005.85,51.6242,10.0624,0.050569,0.000188463
1009.78,51.8228,10.0631,0.0505593,0.000190474
1013.7,52.0214,10.0639,0.0505496,0.00019251
1017.63,52.2199,10.0647,0.0505398,0.000194571
1021.56,52.4184,10.0654,0.0505299,0.000196656
1025.43,52.6137,10.0662,0.0505201,0.000198733
1029.29,52.809,10.067,0.0505103,0.000200835
1033.16,53.0042,10.0677,0.0505003,0.000202962
1037.02,53.1994,10.0685,0.0504903,0.000205114
1040.89,53.3946,10.0693,0.0504802,0.000207293
1044.68,53.586,10.0701,0.0504702,0.000209455
1048.47,53.7773,10.0709,0.0504601,0.000211644
1052.26,53.9686,10.0717,0.05045,0.000213858
1055.99,54.1568,10.0725,0.0504399,0.000216064
1059.73,54.345,10.0733,0.0504298,0.000218295
1063.46,54.5331,10.0742,0.0504196,0.000220553
1067.19,54.7212,10.075,0.0504093,0.000222839
1070.92,54.9093,10.0758,0.0503989,0.000225151
1074.65,55.0973,10.0767,0.0503885,0.000227492
1078.38,55.2853,10.0775,0.0503779,0.000229861
1082.03,55.469,10.0784,0.0503676,0.000232204
1085.67,55.6527,10.0792,0.0503571,0.000234575
1089.32,55.8363,10.0801,0.0503466,0.000236975
1092.97,56.0199,10.0809,0.050336,0.000239403
1096.62,56.2034,10.0818,0.0503253,0.000241861
1100.26,56.3869,10.0827,0.0503145,0.000244348
1103.91,56.5704,10.0836,0.0503036,0.000246866
1107.51,56.7516,10.0845,0.0502928,0.000249382
1111.11,56.9327,10.0854,0.0502819,0.000251928
1114.71,57.1137,10.0863,0.0502709,0.000254506
1118.22,57.2901,10.0872,0.0502601,0.000257047
1121.73,57.4664,10.0881,0.0502493,0.000259618
1125.24,57.6427,10.089,0.0502383,0.00026222
1128.75,57.819,10.0899,0.0502273,0.000264853
1132.26,57.9952,10.0909,0.0502162,0.000267518
1135.77,58.1714,10.0918,0.050205,0.000270214
1139.27,58.3475,10.0928,0.0501937,0.000272944
1142.74,58.5214,10.0937,0.0501824,0.000275671
1146.2,58.6953,10.0947,0.0501711,0.000278432
1149.63,58.8669,10.0956,0.0501599,0.000281191
1153.05,59.0385,10.0966,0.0501485,0.000283983
1156.47,59.2101,10.0976,0.0501371,0.000286808
1159.89,59.3817,10.0986,0.0501255,0.000289668
1163.31,59.5532,10.0996,0.0501139,0.000292562
1166.74,59.7246,10.1006,0.0501022,0.000295491
1170.07,59.8918,10.1016,0.0500907,0.000298382
1173.41,60.0589,10.1026,0.0500791,0.000301307
1176.75,60.226,10.1036,0.0500675,0.000304267
1180.08,60.3931,10.1046,0.0500557,0.000307263
1183.38,60.558,10.1056,0.050044,0.000310257
1186.67,60.7229,10.1066,0.0500322,0.000313286
1189.97,60.8878,10.1077,0.0500203,0.000316352
1193.27,61.0526,10.1087,0.0500083,0.000319455
1196.56,61.2174,10.1098,0.0499962,0.000322595
1199.86,61.3821,10.1109,0.0499841,0.000325772
1203.15,61.5468,10.1119,0.0499718,0.000328989
1206.45,61.7115,10.113,0.0499595,0.000332245
1209.66,61.8719,10.1141,0.0499473,0.000335455
1212.87,62.0322,10.1152,0.0499351,0.000338703
1216.08,62.1925,10.1163,0.0499228,0.00034199
1219.29,62.3528,10.1174,0.0499104,0.000345317
1222.5,62.513,10.1185,0.0498979,0.000348684
1225.71,62.6732,10.1196,0.0498853,0.000352092
1228.84,62.8292,10.1207,0.0498729,0.000355451
1231.97,62.9852,10.1218,0.0498605,0.000358851
1235.09,63.1411,10.123,0.0498479,0.000362291
1238.22,63.297,10.1241,0.0498353,0.000365773
1241.35,63.4528,10.1253,0.0498225,0.000369296
1244.48,63.6087,10.1264,0.0498097,0.000372861
1247.61,63.7644,10.1276,0.0497968,0.00037647
1250.69,63.9182,10.1288,0.0497839,0.000380076
1253.72,64.069,10.1299,0.0497712,0.000383656
1256.72,64.2179,10.1311,0.0497585,0.000387232
1259.71,64.3667,10.1322,0.0497457,0.00039085
1262.7,64.5155,10.1334,0.0497329,0.00039451
1265.69,64.6643,10.1346,0.04972,0.000398214
1268.68,64.813,10.1358,0.0497069,0.000401962
1271.67,64.9617,10.137,0.0496938,0.000405754
1274.61,65.1075,10.1382,0.0496808,0.000409516
1277.54,65.2533,10.1394,0.0496677,0.000413323
1280.48,65.399,10.1406,0.0496546,0.000417175
1283.41,65.5446,10.1418,0.0496413,0.000421072
1286.34,65.6903,10.1431,0.0496279,0.000425015
1289.28,65.8359,10.1443,0.0496145,0.000429005
1292.21,65.9814,10.1456,0.0496009,0.000433043
1295.15,66.1269,10.1469,0.0495872,0.000437129
1298.08,66.2724,10.1482,0.0495734,0.000441264
1301.01,66.4178,10.1495,0.0495596,0.000445448
1303.95,66.5632,10.1508,0.0495456,0.000449683
1306.88,66.7086,10.1521,0.0495315,0.00045397
1309.82,66.8539,10.1534,0.0495173,0.000458308
1312.65,66.994,10.1548,0.0495035,0.000462545
1315.48,67.1342,10.1561,0.0494896,0.000466831
1318.31,67.2743,10.1574,0.0494756,0.000471168
1321.14,67.4143,10.1587,0.0494615,0.000475557
1323.97,67.5543,10.1601,0.0494473,0.000479998
1326.8,67.6943,10.1615,0.049433,0.000484492
1329.63,67.8342,10.1628,0.0494185,0.00048904
1332.47,67.9741,10.1642,0.049404,0.000493643
1335.3,68.114,10.1656,0.0493894,0.000498301
1338.13,68.2538,10.167,0.0493746,0.000503016
1340.96,68.3936,10.1685,0.0493597,0.000507788
1343.66,68.5267,10.1698,0.0493455,0.000512388
1346.35,68.6597,10.1712,0.0493311,0.000517042
1349.05,68.7927,10.1726,0.0493166,0.00052175
1351.75,68.9257,10.1741,0.049302,0.000526513
1354.44,69.0587,10.1755,0.0492874,0.000531332
1357.14,69.1916,10.1769,0.0492726,0.000536208
1359.84,69.3244,10.1784,0.0492577,0.000541142
1362.53,69.4573,10.1798,0.0492426,0.000546134
1365.23,69.59,10.1813,0.0492275,0.000551186
1367.93,69.7228,10.1828,0.0492123,0.000556298
1370.63,69.8555,10.1843,0.0491969,0.000561471
1373.29,69.9865,10.1858,0.0491817,0.000566641
1375.95,70.1175,10.1873,0.0491663,0.000571873
1378.62,70.2484,10.1889,0.0491508,0.000577167
1381.25,70.3776,10.1904,0.0491354,0.000582457
1383.88,70.5068,10.1919,0.0491199,0.000587811
1386.51,70.636,10.1935,0.0491042,0.000593228
1389.1,70.7635,10.195,0.0490887,0.000598641
1391.7,70.891,10.1966,0.049073,0.000604118
1394.3,71.0185,10.1982,0.0490572,0.00060966
1396.9,71.1459,10.1998,0.0490413,0.000615268
1399.46,71.2716,10.2013,0.0490255,0.000620872
1402.03,71.3974,10.2029,0.0490095,0.000626543
1404.59,71.523,10.2046,0.0489935,0.00063228
1407.16,71.6487,10.2062,0.0489773,0.000638086
1409.72,71.7743,10.2078,0.0489611,0.000643962
1412.29,71.8999,10.2095,0.0489446,0.000649907
1414.81,72.0234,10.2111,0.0489284,0.000655828
1417.33,72.1469,10.2128,0.048912,0.00066182
1419.86,72.2703,10.2145,0.0488955,0.000667882
1422.38,72.3937,10.2162,0.0488789,0.000674017
1424.87,72.5151,10.2179,0.0488624,0.000680126
1427.35,72.6365,10.2196,0.0488458,0.000686308
1429.83,72.7578,10.2213,0.0488291,0.000692562
1432.32,72.8791,10.223,0.0488123,0.000698891
1434.8,73.0003,10.2247,0.0487954,0.000705295
1437.29,73.1215,10.2265,0.0487783,0.000711776
1439.77,73.2426,10.2283,0.0487611,0.000718335
1442.2,73.361,10.23,0.0487442,0.000724822
1444.63,73.4794,10.2318,0.0487271,0.000731385
1447.02,73.5962,10.2336,0.0487101,0.000737943
1449.42,73.713,10.2353,0.0486931,0.000744578
1451.82,73.8297,10.2371,0.0486759,0.00075129
1454.22,73.9464,10.2389,0.0486585,0.000758082
1456.62,74.063,10.2408,0.0486411,0.000764954
1459.01,74.1797,10.2426,0.0486235,0.000771907
1461.41,74.2962,10.2445,0.0486058,0.000778943
1463.81,74.4128,10.2463,0.048588,0.000786063
1466.21,74.5292,10.2482,0.0485701,0.000793268
1468.61,74.6457,10.2501,0.048552,0.000800559
1471,74.7621,10.2521,0.0485338,0.000807938
1473.4,74.8784,10.254,0.0485154,0.000815406
1475.8,74.9948,10.256,0.048497,0.000822964
1478.2,75.111,10.258,0.0484784,0.000830613
1480.57,75.2258,10.2599,0.0484598,0.000838259
1482.93,75.3405,10.2619,0.0484412,0.000845997
1485.3,75.4552,10.2639,0.0484224,0.000853828
1487.67,75.5699,10.266,0.0484035,0.000861754
1490.04,75.6844,10.268,0.0483845,0.000869776
1492.4,75.799,10.2701,0.0483653,0.000877896
1494.77,75.9135,10.2722,0.048346,0.000886116
1497.14,76.028,10.2743,0.0483265,0.000894435
1499.51,76.1424,10.2764,0.0483069,0.000902857
1501.88,76.2567,10.2786,0.0482872,0.000911383
1504.24,76.3711,10.2807,0.0482673,0.000920014
1506.61,76.4853,10.2829,0.0482473,0.000928752
1508.98,76.5996,10.2851,0.0482271,0.000937599
1511.35,76.7137,10.2874,0.0482068,0.000946556
1513.69,76.8264,10.2896,0.0481865,0.000955511
1516.03,76.9391,10.2918,0.0481662,0.000964577
1518.28,77.0478,10.294,0.0481464,0.000973431
1520.54,77.1564,10.2962,0.0481264,0.000982392
1522.8,77.265,10.2985,0.0481064,0.00099146
1525.05,77.3735,10.3007,0.0480862,0.00100064
1527.31,77.482,10.303,0.0480658,0.00100993
1529.56,77.5904,10.3053,0.0480453,0.00101933
1531.82,77.6988,10.3076,0.0480247,0.00102884
1534.08,77.8071,10.3099,0.0480039,0.00103848
1536.33,77.9154,10.3123,0.047983,0.00104823
1538.59,78.0237,10.3146,0.0479619,0.0010581
1540.85,78.1319,10.317,0.0479406,0.00106809
1543.1,78.24,10.3195,0.0479193,0.0010782
1545.36,78.3481,10.3219,0.0478977,0.00108844
1547.62,78.4562,10.3244,0.047876,0.0010988
1549.84,78.5625,10.3268,0.0478546,0.00110913
1552.06,78.6687,10.3293,0.0478329,0.00111958
1554.28,78.7749,10.3318,0.0478111,0.00113016
1556.5,78.8811,10.3343,0.0477892,0.00114087
1558.72,78.9871,10.3369,0.0477671,0.00115172
1560.94,79.0932,10.3394,0.0477448,0.00116269
1563.16,79.1992,10.342,0.0477224,0.00117381
1565.33,79.3028,10.3446,0.0477003,0.0011848
1567.5,79.4063,10.3472,0.0476781,0.00119593
1569.67,79.5097,10.3498,0.0476558,0.0012072
1571.84,79.6131,10.3524,0.0476333,0.00121861
1573.99,79.7152,10.355,0.0476109,0.00123001
1576.13,79.8172,10.3577,0.0475883,0.00124154
1578.27,79.9192,10.3604,0.0475656,0.00125322
1580.42,80.0212,10.3631,0.0475428,0.00126504
1582.53,80.1218,10.3657,0.0475201,0.00127686
1584.58,80.2191,10.3684,0.0474979,0.00128843
1586.63,80.3164,10.371,0.0474756,0.00130014
1588.68,80.4137,10.3737,0.0474532,0.00131199
1590.73,80.5109,10.3764,0.0474306,0.00132397
1592.75,80.6068,10.3791,0.0474082,0.00133595
1594.78,80.7027,10.3818,0.0473856,0.00134807
1596.8,80.7986,10.3845,0.0473629,0.00136032
1598.82,80.8944,10.3873,0.04734,0.00137273
1600.82,80.989,10.3901,0.0473173,0.00138512
1602.82,81.0835,10.3928,0.0472944,0.00139765
1604.82,81.178,10.3957,0.0472714,0.00141033
1606.82,81.2724,10.3985,0.0472482,0.00142316
1608.81,81.3668,10.4013,0.0472249,0.00143614
1610.81,81.4612,10.4042,0.0472015,0.00144927
1612.79,81.5543,10.4071,0.0471781,0.00146239
1614.76,81.6474,10.41,0.0471547,0.00147566
1616.73,81.7404,10.4129,0.0471311,0.00148909
1618.71,81.8334,10.4159,0.0471073,0.00150267
1620.68,81.9263,10.4189,0.0470834,0.00151641
1622.65,82.0192,10.4219,0.0470594,0.00153032
1624.6,82.1109,10.4249,0.0470355,0.00154421
1626.55,82.2025,10.4279,0.0470114,0.00155826
1628.44,82.2912,10.4308,0.046988,0.00157201
1630.32,82.3798,10.4338,0.0469645,0.00158593
1632.21,82.4683,10.4368,0.0469408,0.00159999
1634.1,82.5569,10.4398,0.0469169,0.00161422
1635.95,82.6436,10.4428,0.0468934,0.00162833
1637.8,82.7304,10.4459,0.0468698,0.0016426
1639.65,82.8171,10.4489,0.046846,0.00165703
1641.5,82.9037,10.452,0.046822,0.00167162
1643.35,82.9903,10.4551,0.046798,0.00168637
1645.2,83.0769,10.4582,0.0467738,0.00170128
1647.05,83.1634,10.4614,0.0467494,0.00171637
1648.9,83.2498,10.4646,0.046725,0.00173162
1650.72,83.3352,10.4678,0.0467006,0.00174685
1652.55,83.4205,10.471,0.0466762,0.00176225
1654.38,83.5057,10.4742,0.0466516,0.00177782
1656.2,83.5909,10.4775,0.0466269,0.00179357
1658.03,83.6761,10.4808,0.046602,0.00180949
1659.86,83.7612,10.4841,0.046577,0.00182559
1661.68,83.8463,10.4874,0.0465519,0.00184187
1663.45,83.9286,10.4907,0.0465274,0.0018578
1665.22,84.0108,10.494,0.0465028,0.00187391
1666.99,84.0931,10.4973,0.046478,0.00189019
1668.76,84.1752,10.5007,0.0464532,0.00190665
1670.53,84.2574,10.5041,0.0464282,0.00192328
1672.29,84.3394,10.5075,0.046403,0.0019401
1674.03,84.4199,10.5109,0.0463782,0.00195677
1675.76,84.5003,10.5143,0.0463533,0.00197363
1677.5,84.5807,10.5177,0.0463283,0.00199066
1679.23,84.661,10.5212,0.0463031,0.00200787
1680.97,84.7413,10.5247,0.0462778,0.00202528
1682.7,84.8216,10.5282,0.0462524,0.00204286
1684.44,84.9018,10.5318,0.0462268,0.00206064
1686.17,84.9819,10.5354,0.0462012,0.00207861
1687.9,85.062,10.539,0.0461753,0.00209677
1689.64,85.1421,10.5426,0.0461494,0.00211513
1691.37,85.2221,10.5463,0.0461233,0.00213369
1693.11,85.3021,10.55,0.0460971,0.00215245
1694.84,85.382,10.5538,0.0460708,0.00217141
1696.58,85.4619,10.5576,0.0460443,0.00219058
1698.22,85.5373,10.5612,0.0460192,0.00220888
1699.85,85.6127,10.5648,0.0459939,0.00222737
1701.49,85.6881,10.5685,0.0459685,0.00224605
1703.13,85.7634,10.5722,0.045943,0.00226493
1704.77,85.8387,10.5759,0.0459174,0.002284
1706.41,85.914,10.5797,0.0458917,0.00230326
1708.05,85.9892,10.5834,0.0458659,0.00232272
1709.69,86.0643,10.5873,0.0458399,0.00234238
1711.33,86.1395,10.5911,0.0458139,0.00236224
1712.97,86.2145,10.595,0.0457877,0.00238231
1714.61,86.2896,10.5989,0.0457614,0.00240258
1716.25,86.3646,10.6029,0.045735,0.00242306
1717.89,86.4395,10.6069,0.0457084,0.00244375
1719.52,86.5144,10.6109,0.0456818,0.00246466
1721.16,86.5893,10.615,0.045655,0.00248578
1722.8,86.6641,10.6191,0.0456281,0.00250711
1724.44,86.7389,10.6232,0.0456012,0.00252867
1726.08,86.8136,10.6273,0.0455741,0.00255045
1727.72,86.8883,10.6315,0.0455468,0.00257245
1729.33,86.9615,10.6357,0.04552,0.00259425
1730.94,87.0346,10.6399,0.0454931,0.00261627
1732.52,87.1066,10.644,0.0454665,0.00263815
1734.1,87.1785,10.6482,0.0454398,0.00266025
1735.68,87.2504,10.6525,0.045413,0.00268257
1737.26,87.3222,10.6567,0.0453861,0.00270512
1738.85,87.394,10.661,0.0453591,0.00272788
1740.43,87.4657,10.6654,0.045332,0.00275087
1742.01,87.5374,10.6697,0.0453048,0.00277409
1743.59,87.6091,10.6741,0.0452775,0.00279754
1745.17,87.6807,10.6786,0.0452501,0.00282122
1746.76,87.7522,10.6831,0.0452226,0.00284513
1748.34,87.8238,10.6876,0.045195,0.00286928
1749.92,87.8952,10.6921,0.0451673,0.00289367
1751.5,87.9667,10.6967,0.0451395,0.0029183
1753.08,88.0381,10.7014,0.0451116,0.00294317
1754.67,88.1094,10.706,0.0450837,0.00296829
1756.25,88.1807,10.7108,0.0450556,0.00299365
1757.81,88.2508,10.7154,0.0450279,0.00301886
1759.36,88.3209,10.7202,0.045,0.00304431
1760.88,88.3894,10.7248,0.0449728,0.00306942
1762.41,88.4578,10.7295,0.0449454,0.00309477
1763.93,88.5262,10.7342,0.044918,0.00312035
1765.45,88.5945,10.739,0.0448905,0.00314618
1766.93,88.6608,10.7437,0.0448637,0.00317149
1768.41,88.7271,10.7484,0.0448368,0.00319703
1769.88,88.7934,10.7531,0.0448098,0.00322281
1771.36,88.8596,10.7579,0.0447828,0.00324881
1772.84,88.9257,10.7627,0.0447557,0.00327506
1774.3,88.991,10.7675,0.0447289,0.00330121
1775.76,89.0563,10.7724,0.044702,0.00332759
1777.19,89.1205,10.7772,0.0446755,0.00335378
1778.63,89.1846,10.782,0.0446489,0.00338021
1780.07,89.2487,10.7869,0.0446223,0.00340686
1781.47,89.3113,10.7917,0.0445962,0.00343314
1782.87,89.3739,10.7965,0.04457,0.00345964
1784.28,89.4365,10.8014,0.0445438,0.00348636
1785.68,89.499,10.8063,0.0445175,0.00351332
1787.05,89.5599,10.8111,0.0444918,0.00353979
1788.42,89.6207,10.816,0.0444661,0.00356649
1789.79,89.6815,10.8209,0.0444404,0.0035934
1791.15,89.7423,10.8258,0.0444146,0.00362054
1792.52,89.803,10.8308,0.0443888,0.00364789
1793.89,89.8637,10.8358,0.0443629,0.00367547
1795.26,89.9243,10.8408,0.044337,0.00370328
1796.62,89.9849,10.8459,0.044311,0.00373131
1797.99,90.0455,10.851,0.044285,0.00375956
1799.34,90.1051,10.8561,0.0442594,0.00378759
1800.68,90.1647,10.8612,0.0442337,0.00381584
1802.03,90.2242,10.8664,0.044208,0.00384432
1803.37,90.2837,10.8716,0.0441823,0.00387302
1804.69,90.342,10.8767,0.044157,0.00390139
1806.01,90.4003,10.8819,0.0441317,0.00392997
1807.33,90.4585,10.8871,0.0441064,0.00395878
1808.63,90.5156,10.8922,0.0440815,0.00398724
1809.92,90.5726,10.8974,0.0440566,0.00401592
1811.22,90.6296,10.9026,0.0440317,0.00404481
1812.51,90.6866,10.9079,0.0440068,0.00407391
1813.81,90.7436,10.9132,0.0439818,0.00410323
1815.1,90.8005,10.9185,0.0439568,0.00413277
1816.4,90.8574,10.9239,0.0439319,0.00416252
1817.69,90.9143,10.9293,0.0439069,0.0041925
1818.99,90.9711,10.9347,0.0438818,0.00422269
1820.28,91.0279,10.9402,0.0438568,0.0042531
