t,x,y,v_x,v_y
426.486,22.0258,8.00563,0.0514665,3.01175e-05
432.771,22.3492,8.00582,0.0514602,3.07591e-05
439.055,22.6726,8.00602,0.0514539,3.14087e-05
445.218,22.9897,8.00622,0.0514477,3.20536e-05
451.381,23.3068,8.00642,0.0514415,3.27065e-05
457.545,23.6238,8.00662,0.0514351,3.33675e-05
463.708,23.9408,8.00683,0.0514288,3.40367e-05
469.794,24.2538,8.00704,0.0514224,3.47058e-05
475.881,24.5667,8.00725,0.051416,3.53831e-05
481.967,24.8797,8.00747,0.0514096,3.60688e-05
488.054,25.1926,8.00769,0.0514031,3.67631e-05
494.023,25.4994,8.00791,0.0513967,3.74525e-05
499.993,25.8062,8.00814,0.0513902,3.81503e-05
505.962,26.1129,8.00836,0.0513836,3.88567e-05
511.857,26.4158,8.0086,0.0513771,3.9563e-05
517.752,26.7186,8.00883,0.0513706,4.0278e-05
523.647,27.0214,8.00907,0.051364,4.10017e-05
529.542,27.3242,8.00931,0.0513573,4.17345e-05
535.363,27.6232,8.00956,0.0513507,4.24671e-05
541.184,27.9221,8.00981,0.051344,4.32087e-05
547.006,28.221,8.01006,0.0513372,4.39596e-05
552.827,28.5198,8.01032,0.0513305,4.47197e-05
558.556,28.8138,8.01058,0.0513237,4.54771e-05
564.285,29.1079,8.01084,0.0513169,4.62438e-05
570.014,29.4018,8.01111,0.0513101,4.702e-05
575.652,29.6911,8.01138,0.0513033,4.77933e-05
581.29,29.9803,8.01165,0.0512964,4.85761e-05
586.928,30.2695,8.01192,0.0512895,4.93686e-05
592.496,30.5551,8.0122,0.0512826,5.01608e-05
598.063,30.8406,8.01248,0.0512757,5.09628e-05
603.631,31.126,8.01277,0.0512687,5.17746e-05
609.129,31.4079,8.01306,0.0512617,5.25862e-05
614.628,31.6897,8.01335,0.0512547,5.34078e-05
620.126,31.9715,8.01364,0.0512476,5.42394e-05
625.556,32.2498,8.01394,0.0512406,5.50708e-05
630.986,32.528,8.01424,0.0512335,5.59124e-05
636.415,32.8061,8.01455,0.0512263,5.67644e-05
641.845,33.0843,8.01486,0.0512191,5.76269e-05
647.122,33.3545,8.01516,0.051212,5.84753e-05
652.399,33.6247,8.01547,0.0512049,5.9334e-05
657.676,33.8949,8.01579,0.0511977,6.02032e-05
662.953,34.1651,8.01611,0.0511905,6.10829e-05
668.23,34.4352,8.01643,0.0511832,6.19734e-05
673.507,34.7053,8.01676,0.0511758,6.28749e-05
678.784,34.9753,8.0171,0.0511684,6.37875e-05
684.06,35.2453,8.01744,0.0511609,6.47114e-05
689.236,35.51,8.01777,0.0511535,6.56286e-05
694.411,35.7748,8.01812,0.0511461,6.65571e-05
699.586,36.0394,8.01846,0.0511386,6.7497e-05
704.68,36.2999,8.01881,0.0511311,6.84333e-05
709.773,36.5603,8.01916,0.0511236,6.9381e-05
714.866,36.8206,8.01952,0.051116,7.03403e-05
719.959,37.0809,8.01988,0.0511084,7.13114e-05
724.954,37.3362,8.02024,0.0511009,7.22754e-05
729.949,37.5914,8.0206,0.0510932,7.32511e-05
734.944,37.8466,8.02097,0.0510856,7.42387e-05
739.939,38.1018,8.02134,0.0510778,7.52384e-05
744.934,38.3569,8.02172,0.0510701,7.62504e-05
749.929,38.612,8.0221,0.0510622,7.72748e-05
754.924,38.867,8.02249,0.0510543,7.83119e-05
759.807,39.1163,8.02288,0.0510465,7.93381e-05
764.689,39.3655,8.02327,0.0510386,8.03769e-05
769.572,39.6147,8.02366,0.0510307,8.14283e-05
774.454,39.8638,8.02406,0.0510227,8.24926e-05
779.337,40.1129,8.02447,0.0510146,8.35701e-05
784.219,40.362,8.02488,0.0510065,8.46609e-05
789.008,40.6062,8.02529,0.0509985,8.57439e-05
793.796,40.8504,8.0257,0.0509904,8.68401e-05
798.585,41.0945,8.02612,0.0509822,8.79498e-05
803.373,41.3386,8.02654,0.050974,8.90732e-05
808.054,41.5772,8.02696,0.0509659,9.01847e-05
812.734,41.8157,8.02739,0.0509577,9.13097e-05
817.415,42.0542,8.02782,0.0509495,9.24484e-05
822.095,42.2927,8.02825,0.0509412,9.3601e-05
826.67,42.5257,8.02868,0.050933,9.47414e-05
831.245,42.7587,8.02912,0.0509247,9.58955e-05
835.821,42.9917,8.02956,0.0509164,9.70636e-05
840.396,43.2246,8.03001,0.0509081,9.82458e-05
844.971,43.4575,8.03046,0.0508996,9.94425e-05
849.546,43.6903,8.03092,0.0508911,0.000100654
854.121,43.9232,8.03138,0.0508825,0.00010188
858.696,44.1559,8.03185,0.0508739,0.000103121
863.153,44.3827,8.03231,0.0508654,0.000104345
867.61,44.6094,8.03278,0.0508568,0.000105584
872.067,44.836,8.03325,0.0508482,0.000106838
876.525,45.0626,8.03373,0.0508395,0.000108108
880.982,45.2892,8.03422,0.0508307,0.000109392
885.383,45.5129,8.0347,0.050822,0.000110677
889.785,45.7366,8.03519,0.0508132,0.000111977
894.187,45.9603,8.03569,0.0508043,0.000113293
898.588,46.1839,8.03619,0.0507954,0.000114625
902.935,46.4046,8.03669,0.0507865,0.000115956
907.282,46.6254,8.03719,0.0507775,0.000117304
911.629,46.8461,8.03771,0.0507685,0.000118668
915.921,47.064,8.03822,0.0507595,0.000120032
920.214,47.2819,8.03874,0.0507504,0.000121413
924.506,47.4997,8.03926,0.0507413,0.00012281
928.746,47.7148,8.03979,0.0507322,0.000124207
932.932,47.9271,8.04031,0.0507231,0.000125603
937.118,48.1395,8.04084,0.050714,0.000127016
941.304,48.3517,8.04137,0.0507048,0.000128446
945.491,48.564,8.04191,0.0506955,0.000129893
949.625,48.7736,8.04245,0.0506863,0.00013134
953.759,48.9831,8.043,0.050677,0.000132805
957.893,49.1926,8.04355,0.0506676,0.000134287
962.027,49.402,8.04411,0.0506581,0.000135787
966.096,49.6081,8.04466,0.0506487,0.000137282
970.164,49.8141,8.04523,0.0506393,0.000138794
974.233,50.0201,8.04579,0.0506298,0.000140325
978.301,50.2261,8.04637,0.0506201,0.000141874
982.305,50.4288,8.04694,0.0506106,0.000143418
986.309,50.6314,8.04752,0.050601,0.00014498
990.312,50.8339,8.0481,0.0505913,0.000146561
994.316,51.0365,8.04869,0.0505816,0.000148161
998.32,51.239,8.04929,0.0505717,0.000149781
1002.25,51.4375,8.04988,0.050562,0.000151389
1006.17,51.6361,8.05048,0.0505522,0.000153016
1010.1,51.8346,8.05108,0.0505424,0.000154663
1014.03,52.033,8.05169,0.0505324,0.00015633
1017.95,52.2314,8.05231,0.0505224,0.000158018
1021.88,52.4298,8.05293,0.0505123,0.000159726
1025.73,52.6243,8.05355,0.0505023,0.000161421
1029.58,52.8188,8.05417,0.0504922,0.000163138
1033.43,53.0132,8.05481,0.050482,0.000164875
1037.29,53.2076,8.05544,0.0504718,0.000166633
1041.14,53.4019,8.05609,0.0504615,0.000168413
1044.91,53.5925,8.05673,0.0504513,0.00017018
1048.69,53.7831,8.05738,0.050441,0.000171968
1052.47,53.9735,8.05803,0.0504306,0.000173778
1056.24,54.164,8.05869,0.0504202,0.00017561
1060.02,54.3544,8.05936,0.0504097,0.000177464
1063.71,54.5405,8.06001,0.0503993,0.000179299
1067.4,54.7266,8.06068,0.0503889,0.000181156
1071.1,54.9126,8.06135,0.0503783,0.000183035
1074.79,55.0985,8.06203,0.0503677,0.000184937
1078.48,55.2845,8.06272,0.050357,0.000186862
1082.17,55.4704,8.06341,0.0503462,0.000188811
1085.86,55.6562,8.06411,0.0503354,0.000190784
1089.46,55.8372,8.0648,0.0503247,0.000192729
1093.06,56.0182,8.0655,0.0503139,0.000194698
1096.65,56.1992,8.0662,0.0503031,0.00019669
1100.25,56.3801,8.06691,0.0502922,0.000198707
1103.85,56.5609,8.06763,0.0502811,0.000200748
1107.44,56.7418,8.06836,0.05027,0.000202814
1110.96,56.9185,8.06907,0.0502591,0.000204859
1114.48,57.0952,8.0698,0.0502481,0.000206927
1117.99,57.2718,8.07053,0.050237,0.000209021
1121.51,57.4484,8.07127,0.0502258,0.00021114
1125.02,57.625,8.07201,0.0502145,0.000213285
1128.54,57.8015,8.07277,0.0502031,0.000215456
1132.01,57.9758,8.07352,0.0501918,0.000217627
1135.48,58.15,8.07428,0.0501804,0.000219823
1138.91,58.322,8.07503,0.050169,0.000222019
1142.34,58.494,8.0758,0.0501576,0.000224241
1145.77,58.666,8.07657,0.0501461,0.00022649
1149.15,58.8357,8.07734,0.0501346,0.000228738
1152.54,59.0055,8.07812,0.050123,0.000231013
1155.93,59.1752,8.07891,0.0501113,0.000233315
1159.31,59.3448,8.0797,0.0500996,0.000235646
1162.7,59.5144,8.0805,0.0500877,0.000238005
1166.03,59.6813,8.0813,0.050076,0.000240355
1169.36,59.8481,8.08211,0.0500642,0.000242733
1172.69,60.0149,8.08292,0.0500522,0.00024514
1176.03,60.1817,8.08374,0.0500402,0.000247576
1179.32,60.3463,8.08456,0.0500282,0.000250011
1182.57,60.5089,8.08537,0.0500163,0.000252445
1185.82,60.6714,8.0862,0.0500043,0.000254908
1189.07,60.8339,8.08703,0.0499922,0.000257401
1192.31,60.9963,8.08787,0.04998,0.000259924
1195.56,61.1587,8.08872,0.0499677,0.000262477
1198.76,61.3185,8.08956,0.0499555,0.000265021
1201.96,61.4782,8.09042,0.0499433,0.000267595
1205.16,61.6379,8.09127,0.0499309,0.0002702
1208.36,61.7975,8.09214,0.0499184,0.000272836
1211.55,61.9572,8.09302,0.0499058,0.000275505
1214.75,62.1167,8.09391,0.0498932,0.000278206
1217.89,62.2732,8.09478,0.0498806,0.000280888
1220.97,62.4271,8.09565,0.0498682,0.000283558
1224.06,62.581,8.09653,0.0498557,0.000286261
1227.15,62.7349,8.09742,0.0498431,0.000288995
1230.23,62.8887,8.09832,0.0498304,0.000291762
1233.32,63.0425,8.09922,0.0498176,0.000294563
1236.41,63.1962,8.10013,0.0498047,0.000297397
1239.49,63.3499,8.10106,0.0497917,0.000300266
1242.58,63.5036,8.10199,0.0497786,0.00030317
1245.67,63.6572,8.10293,0.0497654,0.000306109
1248.75,63.8108,8.10388,0.049752,0.000309084
1251.76,63.9604,8.10481,0.049739,0.000312018
1254.77,64.1099,8.10575,0.0497258,0.000314987
1257.77,64.2595,8.10671,0.0497125,0.000317991
1260.78,64.4089,8.10767,0.0496991,0.000321033
1263.79,64.5583,8.10864,0.0496857,0.000324111
1266.76,64.7059,8.1096,0.0496722,0.000327187
1269.73,64.8533,8.11058,0.0496587,0.000330301
1272.7,65.0008,8.11157,0.0496451,0.000333452
1275.67,65.1482,8.11256,0.0496314,0.000336642
1278.6,65.2937,8.11355,0.0496177,0.000339831
1281.53,65.4392,8.11455,0.0496039,0.000343058
1284.46,65.5846,8.11556,0.04959,0.000346324
1287.35,65.7277,8.11657,0.0495763,0.000349577
1290.24,65.8708,8.11758,0.0495624,0.000352869
1293.12,66.0138,8.11861,0.0495484,0.000356201
1296.01,66.1568,8.11964,0.0495343,0.000359573
1298.86,66.2979,8.12067,0.0495203,0.000362944
1301.71,66.439,8.12171,0.0495062,0.000366355
1304.52,66.5784,8.12274,0.0494921,0.000369764
1307.34,66.7176,8.12379,0.049478,0.000373214
1310.15,66.8569,8.12484,0.0494637,0.000376706
1312.93,66.9943,8.1259,0.0494495,0.000380195
1315.71,67.1317,8.12696,0.0494352,0.000383726
1318.45,67.2674,8.12802,0.0494209,0.000387255
1321.2,67.403,8.12908,0.0494066,0.000390826
1323.94,67.5386,8.13016,0.0493921,0.000394439
1326.69,67.6742,8.13125,0.0493776,0.000398095
1329.4,67.808,8.13233,0.0493631,0.000401749
1332.11,67.9418,8.13343,0.0493485,0.000405447
1334.82,68.0755,8.13453,0.0493337,0.000409188
1337.5,68.2075,8.13563,0.0493191,0.000412927
1340.17,68.3395,8.13674,0.0493043,0.000416711
1342.85,68.4715,8.13786,0.0492895,0.000420539
1345.49,68.6018,8.13898,0.0492747,0.000424365
1348.14,68.732,8.14011,0.0492598,0.000428236
1350.78,68.8622,8.14124,0.0492448,0.000432153
1353.42,68.9923,8.14239,0.0492297,0.000436116
1356.07,69.1225,8.14355,0.0492144,0.000440128
1358.67,69.2505,8.1447,0.0491993,0.000444122
1361.27,69.3784,8.14586,0.0491841,0.000448164
1363.87,69.5064,8.14703,0.0491687,0.000452253
1366.47,69.6343,8.14821,0.0491533,0.000456392
1369.03,69.7601,8.14939,0.0491379,0.000460513
1371.59,69.8858,8.15057,0.0491225,0.000464683
1374.15,70.0116,8.15176,0.049107,0.000468902
1376.68,70.1357,8.15296,0.0490915,0.000473118
1379.21,70.2598,8.15416,0.0490759,0.000477384
1381.74,70.3839,8.15537,0.0490602,0.0004817
1384.23,70.5059,8.15657,0.0490446,0.000485998
1386.71,70.6279,8.15779,0.0490289,0.000490346
1389.2,70.7499,8.15901,0.0490131,0.000494745
1391.66,70.8703,8.16023,0.0489974,0.00049914
1394.12,70.9906,8.16147,0.0489815,0.000503586
1396.57,71.111,8.16271,0.0489656,0.000508085
1399.03,71.2313,8.16396,0.0489495,0.000512636
1401.49,71.3515,8.16523,0.0489333,0.000517241
1403.94,71.4717,8.1665,0.048917,0.000521901
1406.4,71.5919,8.16779,0.0489006,0.000526616
1408.86,71.712,8.16909,0.048884,0.000531387
1411.31,71.8321,8.1704,0.0488673,0.000536215
1413.77,71.9521,8.17173,0.0488505,0.000541101
1416.23,72.0721,8.17306,0.0488336,0.000546046
1418.62,72.189,8.17438,0.048817,0.000550921
1421.02,72.3058,8.1757,0.0488002,0.000555853
1423.41,72.4226,8.17704,0.0487834,0.000560844
1425.8,72.5394,8.17839,0.0487664,0.000565894
1428.2,72.6561,8.17975,0.0487493,0.000571004
1430.53,72.7698,8.18108,0.0487324,0.000576041
1432.86,72.8834,8.18243,0.0487155,0.000581137
1435.19,72.997,8.18379,0.0486985,0.000586292
1437.53,73.1105,8.18517,0.0486813,0.000591508
1439.86,73.224,8.18655,0.048664,0.000596786
1442.19,73.3375,8.18795,0.0486466,0.000602126
1444.52,73.4509,8.18936,0.048629,0.000607529
1446.85,73.5643,8.19078,0.0486113,0.000612997
1449.19,73.6776,8.19222,0.0485935,0.00061853
1451.52,73.7909,8.19367,0.0485756,0.000624129
1453.85,73.9042,8.19513,0.0485575,0.000629796
1456.18,74.0174,8.19661,0.0485393,0.00063553
1458.51,74.1306,8.1981,0.0485209,0.000641334
1460.85,74.2437,8.1996,0.0485024,0.000647209
1463.18,74.3568,8.20111,0.0484838,0.000653155
1465.48,74.4684,8.20263,0.0484652,0.000659098
1467.78,74.58,8.20415,0.0484466,0.000665113
1470.06,74.6902,8.20567,0.048428,0.000671124
1472.33,74.8003,8.2072,0.0484092,0.000677208
1474.61,74.9104,8.20875,0.0483904,0.000683366
1476.88,75.0204,8.21031,0.0483714,0.000689597
1479.13,75.129,8.21187,0.0483525,0.000695825
1481.37,75.2376,8.21344,0.0483334,0.000702128
1483.62,75.3461,8.21502,0.0483142,0.000708508
1485.86,75.4546,8.21662,0.0482949,0.000714964
1488.07,75.5613,8.21821,0.0482757,0.000721394
1490.28,75.668,8.21981,0.0482564,0.000727901
1492.49,75.7746,8.22142,0.048237,0.000734486
1494.7,75.8812,8.22305,0.0482174,0.00074115
1496.89,75.9865,8.22468,0.0481979,0.000747811
1499.07,76.0916,8.22632,0.0481783,0.000754551
1501.23,76.1955,8.22795,0.0481587,0.000761287
1503.38,76.2992,8.2296,0.0481391,0.000768103
1505.51,76.4017,8.23124,0.0481195,0.000774913
1507.64,76.5041,8.2329,0.0480998,0.000781804
1509.77,76.6065,8.23457,0.0480799,0.000788777
1511.9,76.7088,8.23626,0.0480599,0.000795833
1514.02,76.8111,8.23796,0.0480398,0.000802972
1516.15,76.9133,8.23968,0.0480195,0.000810197
1518.28,77.0155,8.24141,0.0479991,0.000817509
1520.41,77.1176,8.24316,0.0479785,0.000824909
1522.54,77.2198,8.24492,0.0479577,0.000832397
1524.67,77.3218,8.2467,0.0479368,0.000839977
1526.8,77.4238,8.2485,0.0479158,0.000847648
1528.86,77.5229,8.25026,0.0478952,0.000855187
1530.93,77.6218,8.25203,0.0478745,0.000862816
1533,77.7208,8.25382,0.0478536,0.000870535
1535.06,77.8197,8.25563,0.0478326,0.000878345
1537.13,77.9185,8.25746,0.0478114,0.00088625
1539.2,78.0173,8.2593,0.04779,0.000894249
1541.27,78.1161,8.26115,0.0477685,0.000902344
1543.33,78.2148,8.26303,0.0477469,0.000910537
1545.4,78.3135,8.26492,0.0477251,0.000918829
1547.47,78.4121,8.26682,0.0477031,0.000927222
1549.53,78.5107,8.26875,0.047681,0.000935717
1551.6,78.6092,8.27069,0.0476587,0.000944315
1553.67,78.7077,8.27265,0.0476362,0.000953019
1555.7,78.8046,8.2746,0.047614,0.000961688
1557.74,78.9014,8.27657,0.0475915,0.000970463
1559.77,78.9982,8.27855,0.047569,0.000979344
1561.8,79.0949,8.28055,0.0475462,0.000988334
1563.84,79.1916,8.28257,0.0475233,0.000997433
1565.85,79.2871,8.28458,0.0475005,0.00100653
1567.86,79.3825,8.28661,0.0474775,0.00101573
1569.86,79.4778,8.28866,0.0474544,0.00102505
1571.87,79.5731,8.29073,0.0474311,0.00103448
1573.88,79.6684,8.29282,0.0474077,0.00104403
1575.85,79.7618,8.29489,0.0473845,0.00105351
1577.82,79.8551,8.29697,0.0473611,0.0010631
1579.79,79.9484,8.29908,0.0473376,0.0010728
1581.76,80.0416,8.3012,0.0473139,0.00108263
1583.71,80.1337,8.30332,0.0472904,0.00109245
1585.65,80.2257,8.30545,0.0472667,0.00110238
1587.6,80.3176,8.3076,0.0472428,0.00111244
1589.55,80.4095,8.30978,0.0472187,0.00112262
1591.49,80.5013,8.31197,0.0471945,0.00113292
1593.44,80.5931,8.31419,0.0471701,0.00114335
1595.38,80.6849,8.31642,0.0471455,0.00115391
1597.33,80.7766,8.31868,0.0471208,0.00116459
1599.27,80.8682,8.32095,0.0470958,0.00117541
1601.22,80.9599,8.32325,0.0470707,0.00118636
1603.17,81.0514,8.32557,0.0470454,0.00119744
1605.11,81.1429,8.32791,0.04702,0.00120866
1607.06,81.2344,8.33027,0.0469943,0.00122002
1609,81.3258,8.33266,0.0469685,0.00123152
1610.95,81.4171,8.33507,0.0469424,0.00124317
1612.89,81.5084,8.3375,0.0469162,0.00125496
1614.84,81.5997,8.33995,0.0468898,0.0012669
1616.78,81.6909,8.34243,0.0468632,0.00127899
1618.69,81.7803,8.34488,0.0468369,0.00129099
1620.6,81.8697,8.34735,0.0468105,0.00130314
1622.51,81.959,8.34985,0.0467838,0.00131544
1624.42,82.0482,8.35237,0.046757,0.0013279
1626.3,82.136,8.35488,0.0467304,0.00134031
1628.17,82.2237,8.35741,0.0467036,0.00135287
1630.05,82.3114,8.35996,0.0466766,0.00136559
1631.93,82.399,8.36254,0.0466494,0.00137846
1633.81,82.4866,8.36514,0.0466221,0.0013915
1635.68,82.5741,8.36776,0.0465945,0.00140469
1637.53,82.6602,8.37037,0.0465672,0.00141784
1639.38,82.7462,8.373,0.0465397,0.00143115
1641.23,82.8322,8.37566,0.046512,0.00144462
1643.05,82.9171,8.37831,0.0464845,0.00145809
1644.88,83.0019,8.38098,0.0464568,0.00147172
1646.7,83.0866,8.38368,0.0464289,0.00148552
1648.53,83.1713,8.3864,0.0464008,0.00149949
1650.29,83.253,8.38906,0.0463735,0.00151313
1652.05,83.3347,8.39173,0.046346,0.00152693
1653.81,83.4162,8.39443,0.0463183,0.0015409
1655.57,83.4978,8.39716,0.0462905,0.00155503
1657.33,83.5793,8.39991,0.0462624,0.00156934
1659.09,83.6607,8.40269,0.0462342,0.00158381
1660.86,83.7421,8.40549,0.0462058,0.00159846
1662.62,83.8235,8.40832,0.0461772,0.00161329
1664.33,83.9027,8.4111,0.0461492,0.0016279
1666.05,83.9818,8.4139,0.0461209,0.00164269
1667.76,84.0609,8.41673,0.0460925,0.00165765
1669.46,84.139,8.41956,0.0460643,0.0016726
1671.15,84.217,8.4224,0.0460359,0.00168773
1672.85,84.295,8.42527,0.0460073,0.00170303
1674.49,84.3704,8.42808,0.0459794,0.00171801
1676.13,84.4458,8.43091,0.0459514,0.00173316
1677.77,84.5211,8.43376,0.0459232,0.00174849
1679.41,84.5964,8.43664,0.0458948,0.00176399
1681.05,84.6716,8.43955,0.0458663,0.00177967
1682.69,84.7468,8.44248,0.0458375,0.00179553
1684.29,84.8205,8.44538,0.0458092,0.00181126
1685.9,84.8942,8.44831,0.0457807,0.00182716
1687.51,84.9678,8.45126,0.045752,0.00184325
1689.12,85.0414,8.45424,0.0457231,0.00185952
1690.73,85.1149,8.45724,0.0456941,0.00187598
1692.34,85.1883,8.46027,0.0456649,0.00189262
1693.94,85.2618,8.46333,0.0456355,0.00190945
1695.55,85.3351,8.46641,0.0456059,0.00192647
1697.14,85.4073,8.46948,0.0455766,0.00194341
1698.72,85.4794,8.47257,0.0455472,0.00196054
1700.3,85.5515,8.47568,0.0455176,0.00197787
1701.88,85.6235,8.47883,0.0454878,0.00199538
1703.45,85.6946,8.48196,0.0454582,0.00201288
1705.01,85.7656,8.48512,0.0454285,0.00203057
1706.57,85.8366,8.48831,0.0453985,0.00204846
1708.09,85.9055,8.49143,0.0453693,0.00206602
1709.61,85.9743,8.49458,0.0453399,0.00208378
1711.13,86.0431,8.49776,0.0453104,0.00210173
1712.64,86.1119,8.50096,0.0452806,0.00211987
1714.16,86.1806,8.50419,0.0452508,0.00213821
1715.68,86.2493,8.50745,0.0452207,0.00215675
1717.2,86.3179,8.51074,0.0451905,0.0021755
1718.72,86.3865,8.51406,0.0451601,0.00219445
1720.2,86.4537,8.51734,0.0451301,0.00221324
1721.69,86.5208,8.52065,0.0451,0.00223223
1723.18,86.5879,8.52398,0.0450697,0.00225143
1724.67,86.655,8.52735,0.0450393,0.00227083
1726.16,86.722,8.53075,0.0450087,0.00229044
1727.65,86.789,8.53417,0.0449779,0.00231027
1729.14,86.8559,8.53762,0.044947,0.00233031
1730.63,86.9228,8.54111,0.0449159,0.00235057
1732.11,86.9897,8.54462,0.0448846,0.00237105
1733.6,87.0565,8.54817,0.0448532,0.00239175
1735.04,87.1209,8.55162,0.0448227,0.00241193
1736.48,87.1852,8.5551,0.044792,0.00243233
1737.91,87.2496,8.55861,0.0447612,0.00245295
1739.35,87.3138,8.56214,0.0447303,0.00247378
1740.78,87.3781,8.56571,0.0446992,0.00249483
1742.22,87.4423,8.56931,0.0446679,0.0025161
1743.66,87.5064,8.57294,0.0446365,0.00253759
1745.09,87.5705,8.5766,0.044605,0.00255931
1746.53,87.6345,8.58029,0.0445732,0.00258126
1747.97,87.6985,8.58402,0.0445414,0.00260344
1749.38,87.7613,8.5877,0.0445099,0.00262543
1750.78,87.824,8.59141,0.0444784,0.00264764
1752.19,87.8866,8.59516,0.0444467,0.00267008
1753.6,87.9492,8.59894,0.0444148,0.00269275
1755.01,88.0117,8.60275,0.0443828,0.00271566
1756.42,88.0742,8.60659,0.0443506,0.0027388
1757.83,88.1367,8.61046,0.0443183,0.00276219
1759.24,88.1991,8.61437,0.0442859,0.00278582
1760.65,88.2615,8.61831,0.0442532,0.00280969
1762.06,88.3238,8.62229,0.0442205,0.00283381
1763.46,88.3861,8.6263,0.0441876,0.00285819
1764.84,88.4467,8.63024,0.0441554,0.00288217
1766.21,88.5073,8.63421,0.044123,0.0029064
1767.58,88.5678,8.63822,0.0440905,0.00293088
1768.95,88.6283,8.64226,0.0440579,0.0029556
1770.33,88.6888,8.64633,0.0440251,0.00298058
1771.7,88.7492,8.65044,0.0439922,0.0030058
1773.07,88.8095,8.65458,0.0439592,0.00303128
1774.41,88.8683,8.65865,0.0439268,0.00305638
1775.75,88.9271,8.66276,0.0438944,0.00308173
1777.09,88.9858,8.6669,0.0438617,0.00310732
1778.43,89.0445,8.67108,0.043829,0.00313317
1779.76,89.1032,8.67529,0.0437961,0.00315927
1781.1,89.1618,8.67954,0.0437631,0.00318563
1782.44,89.2203,8.68382,0.0437299,0.00321225
1783.78,89.2788,8.68814,0.0436967,0.00323913
1785.12,89.3373,8.69249,0.0436633,0.00326627
1786.46,89.3957,8.69688,0.0436298,0.00329369
1787.77,89.4532,8.70124,0.0435966,0.00332092
1789.09,89.5106,8.70563,0.0435634,0.00334843
1790.41,89.5679,8.71006,0.04353,0.00337619
1791.73,89.6253,8.71453,0.0434966,0.00340423
1793.04,89.6825,8.71903,0.043463,0.00343253
1794.36,89.7398,8.72357,0.0434293,0.00346111
1795.68,89.7969,8.72815,0.0433954,0.00348996
