t,x,y,v_x,v_y
847.196,43.5661,0,0.0508784,0
851.935,43.8072,0,0.0508693,0
856.674,44.0483,0,0.0508601,0
861.307,44.2839,0,0.050851,0
865.939,44.5194,0,0.0508418,0
870.572,44.7549,0,0.0508326,0
875.204,44.9904,0,0.0508233,0
879.836,45.2258,0,0.0508139,0
884.469,45.4611,0,0.0508045,0
888.997,45.6912,0,0.0507951,0
893.525,45.9211,0,0.0507857,0
898.053,46.1511,0,0.0507762,0
902.581,46.381,0,0.0507667,0
907.109,46.6108,0,0.050757,0
911.637,46.8406,0,0.0507473,0
916.063,47.0652,0,0.0507377,0
920.489,47.2898,0,0.050728,0
924.915,47.5143,0,0.0507182,0
929.341,47.7387,0,0.0507084,0
933.767,47.9631,0,0.0506984,0
938.093,48.1824,0,0.0506886,0
942.419,48.4017,0,0.0506788,0
946.745,48.6209,0,0.0506688,0
951.071,48.8401,0,0.0506588,0
955.397,49.0592,0,0.0506486,0
959.724,49.2783,0,0.0506384,0
964.05,49.4974,0,0.0506281,0
968.278,49.7114,0,0.0506179,0
972.507,49.9255,0,0.0506077,0
976.736,50.1394,0,0.0505973,0
980.869,50.3486,0,0.0505872,0
985.003,50.5576,0,0.0505769,0
989.136,50.7667,0,0.0505665,0
993.269,50.9757,0,0.0505561,0
997.403,51.1846,0,0.0505455,0
1001.54,51.3935,0,0.0505349,0
1005.67,51.6024,0,0.0505242,0
1009.71,51.8065,0,0.0505136,0
1013.75,52.0105,0,0.0505029,0
1017.79,52.2145,0,0.0504922,0
1021.83,52.4185,0,0.0504813,0
1025.87,52.6225,0,0.0504704,0
1029.82,52.8217,0,0.0504596,0
1033.77,53.021,0,0.0504487,0
1037.72,53.2202,0,0.0504378,0
1041.67,53.4194,0,0.0504267,0
1045.62,53.6185,0,0.0504155,0
1049.56,53.8176,0,0.0504043,0
1053.51,54.0166,0,0.0503929,0
1057.37,54.2111,0,0.0503817,0
1061.23,54.4055,0,0.0503705,0
1065.09,54.6,0,0.0503591,0
1068.95,54.7943,0,0.0503476,0
1072.81,54.9887,0,0.050336,0
1076.59,55.1786,0,0.0503246,0
1080.36,55.3684,0,0.0503131,0
1084.13,55.5582,0,0.0503015,0
1087.91,55.748,0,0.0502898,0
1091.68,55.9377,0,0.0502779,0
1095.37,56.1231,0,0.0502663,0
1099.06,56.3085,0,0.0502546,0
1102.74,56.4938,0,0.0502427,0
1106.43,56.6791,0,0.0502308,0
1110.12,56.8643,0,0.0502187,0
1113.81,57.0495,0,0.0502066,0
1117.5,57.2346,0,0.0501943,0
1121.06,57.4132,0,0.0501824,0
1124.61,57.5918,0,0.0501704,0
1128.17,57.7703,0,0.0501582,0
1131.73,57.9488,0,0.050146,0
1135.29,58.1272,0,0.0501337,0
1138.85,58.3056,0,0.0501212,0
1142.41,58.484,0,0.0501087,0
1145.97,58.6623,0,0.050096,0
1149.44,58.8365,0,0.0500835,0
1152.92,59.0107,0,0.050071,0
1156.4,59.1848,0,0.0500583,0
1159.88,59.359,0,0.0500455,0
1163.36,59.533,0,0.0500326,0
1166.84,59.707,0,0.0500195,0
1170.32,59.881,0,0.0500064,0
1173.72,60.051,0,0.0499935,0
1177.12,60.221,0,0.0499804,0
1180.52,60.3909,0,0.0499672,0
1183.92,60.5607,0,0.0499539,0
1187.32,60.7306,0,0.0499405,0
1190.64,60.8965,0,0.0499273,0
1193.96,61.0624,0,0.049914,0
1197.29,61.2283,0,0.0499006,0
1200.61,61.3941,0,0.049887,0
1203.93,61.5599,0,0.0498733,0
1207.18,61.7219,0,0.0498599,0
1210.43,61.8838,0,0.0498463,0
1213.68,62.0457,0,0.0498326,0
1216.93,62.2076,0,0.0498187,0
1220.18,62.3694,0,0.0498048,0
1223.42,62.5312,0,0.0497907,0
1226.67,62.6929,0,0.0497766,0
1229.85,62.8509,0,0.0497626,0
1233.02,63.0089,0,0.0497485,0
1236.2,63.1669,0,0.0497342,0
1239.37,63.3248,0,0.0497199,0
1242.55,63.4826,0,0.0497054,0
1245.65,63.6369,0,0.0496912,0
1248.76,63.7911,0,0.0496768,0
1251.86,63.9452,0,0.0496623,0
1254.96,64.0993,0,0.0496476,0
1258.07,64.2534,0,0.0496329,0
1261.17,64.4074,0,0.049618,0
1264.27,64.5614,0,0.049603,0
1267.38,64.7153,0,0.0495878,0
1270.48,64.8692,0,0.0495725,0
1273.48,65.0177,0,0.0495576,0
1276.47,65.1661,0,0.0495426,0
1279.47,65.3144,0,0.0495275,0
1282.36,65.4575,0,0.0495128,0
1285.25,65.6006,0,0.0494979,0
1288.14,65.7436,0,0.049483,0
1291.03,65.8866,0,0.0494679,0
1293.92,66.0295,0,0.0494527,0
1296.81,66.1724,0,0.0494373,0
1299.7,66.3152,0,0.0494218,0
1302.59,66.458,0,0.0494062,0
1305.48,66.6008,0,0.0493905,0
1308.37,66.7435,0,0.0493746,0
1311.25,66.8861,0,0.0493586,0
1314.14,67.0288,0,0.0493424,0
1317.03,67.1713,0,0.0493261,0
1319.92,67.3138,0,0.0493097,0
1322.81,67.4563,0,0.0492931,0
1325.6,67.5937,0,0.049277,0
1328.39,67.7311,0,0.0492607,0
1331.18,67.8685,0,0.0492443,0
1333.97,68.0058,0,0.0492277,0
1336.76,68.143,0,0.049211,0
1339.54,68.2802,0,0.0491942,0
1342.24,68.4125,0,0.0491778,0
1344.93,68.5448,0,0.0491613,0
1347.62,68.6771,0,0.0491446,0
1350.31,68.8093,0,0.0491278,0
1353,68.9415,0,0.0491108,0
1355.59,69.069,0,0.0490943,0
1358.19,69.1964,0,0.0490777,0
1360.79,69.3238,0,0.0490609,0
1363.38,69.4511,0,0.049044,0
1365.98,69.5785,0,0.049027,0
1368.58,69.7057,0,0.0490098,0
1371.17,69.8329,0,0.0489924,0
1373.77,69.9601,0,0.0489749,0
1376.36,70.0872,0,0.0489573,0
1378.96,70.2143,0,0.0489395,0
1381.56,70.3414,0,0.0489216,0
1384.15,70.4684,0,0.0489035,0
1386.66,70.5908,0,0.0488859,0
1389.16,70.7133,0,0.0488681,0
1391.67,70.8357,0,0.0488502,0
1394.17,70.958,0,0.0488322,0
1396.68,71.0804,0,0.048814,0
1399.18,71.2026,0,0.0487956,0
1401.69,71.3248,0,0.0487771,0
1404.19,71.447,0,0.0487584,0
1406.7,71.5691,0,0.0487396,0
1409.21,71.6912,0,0.0487206,0
1411.71,71.8133,0,0.0487014,0
1414.22,71.9352,0,0.0486821,0
1416.72,72.0572,0,0.0486626,0
1419.14,72.1748,0,0.0486436,0
1421.56,72.2923,0,0.0486245,0
1423.97,72.4099,0,0.0486052,0
1426.39,72.5273,0,0.0485857,0
1428.81,72.6448,0,0.0485661,0
1431.14,72.758,0,0.0485469,0
1433.47,72.8712,0,0.0485277,0
1435.81,72.9844,0,0.0485083,0
1438.14,73.0975,0,0.0484887,0
1440.47,73.2106,0,0.0484689,0
1442.8,73.3236,0,0.048449,0
1445.14,73.4366,0,0.0484289,0
1447.47,73.5496,0,0.0484086,0
1449.8,73.6625,0,0.0483882,0
1452.13,73.7753,0,0.0483676,0
1454.47,73.8881,0,0.0483468,0
1456.8,74.0008,0,0.0483258,0
1459.05,74.1096,0,0.0483054,0
1461.3,74.2183,0,0.0482848,0
1463.55,74.3269,0,0.0482641,0
1465.8,74.4355,0,0.0482431,0
1468.05,74.5441,0,0.048222,0
1470.3,74.6526,0,0.0482007,0
1472.55,74.7611,0,0.0481793,0
1474.8,74.8695,0,0.0481576,0
1477.05,74.9778,0,0.0481358,0
1479.31,75.0862,0,0.0481137,0
1481.48,75.1906,0,0.0480923,0
1483.65,75.2951,0,0.0480706,0
1485.82,75.3994,0,0.0480488,0
1487.99,75.5038,0,0.0480268,0
1490.16,75.608,0,0.0480047,0
1492.34,75.7123,0,0.0479823,0
1494.51,75.8165,0,0.0479597,0
1496.68,75.9206,0,0.0479369,0
1498.85,76.0247,0,0.047914,0
1500.95,76.1251,0,0.0478916,0
1503.04,76.2254,0,0.0478691,0
1505.14,76.3257,0,0.0478464,0
1507.23,76.4259,0,0.0478235,0
1509.33,76.5261,0,0.0478003,0
1511.42,76.6263,0,0.047777,0
1513.52,76.7264,0,0.0477535,0
1515.62,76.8264,0,0.0477298,0
1517.71,76.9264,0,0.0477059,0
1519.81,77.0264,0,0.0476817,0
1521.9,77.1262,0,0.0476574,0
1523.92,77.2226,0,0.0476337,0
1525.95,77.3189,0,0.0476098,0
1527.97,77.4151,0,0.0475857,0
1529.99,77.5113,0,0.0475614,0
1532.01,77.6075,0,0.0475369,0
1534.04,77.7036,0,0.0475122,0
1536.06,77.7996,0,0.0474873,0
1538.08,77.8956,0,0.0474621,0
1540.1,77.9916,0,0.0474367,0
1542.05,78.0841,0,0.047412,0
1544,78.1766,0,0.0473871,0
1545.96,78.269,0,0.047362,0
1547.91,78.3614,0,0.0473367,0
1549.86,78.4538,0,0.0473112,0
1551.81,78.546,0,0.0472854,0
1553.76,78.6383,0,0.0472594,0
1555.71,78.7305,0,0.0472332,0
1557.66,78.8226,0,0.0472068,0
1559.54,78.9115,0,0.047181,0
1561.43,79.0003,0,0.0471551,0
1563.31,79.089,0,0.0471289,0
1565.19,79.1777,0,0.0471025,0
1567.08,79.2664,0,0.0470759,0
1568.96,79.355,0,0.047049,0
1570.84,79.4435,0,0.047022,0
1572.72,79.532,0,0.0469946,0
1574.61,79.6205,0,0.0469671,0
1576.42,79.7058,0,0.0469403,0
1578.24,79.791,0,0.0469132,0
1580.06,79.8762,0,0.046886,0
1581.87,79.9614,0,0.0468585,0
1583.69,80.0465,0,0.0468308,0
1585.51,80.1315,0,0.0468028,0
1587.32,80.2166,0,0.0467746,0
1589.14,80.3015,0,0.0467461,0
1590.89,80.3834,0,0.0467184,0
1592.65,80.4653,0,0.0466905,0
1594.4,80.5471,0,0.0466623,0
1596.15,80.6289,0,0.0466339,0
1597.91,80.7106,0,0.0466053,0
1599.66,80.7923,0,0.0465764,0
1601.41,80.8739,0,0.0465473,0
1603.16,80.9555,0,0.0465179,0
1604.92,81.037,0,0.0464883,0
1606.67,81.1185,0,0.0464584,0
1608.42,81.1999,0,0.0464283,0
1610.18,81.2812,0,0.0463979,0
1611.93,81.3625,0,0.0463672,0
1613.68,81.4438,0,0.0463363,0
1615.43,81.525,0,0.0463051,0
1617.19,81.6061,0,0.0462736,0
1618.94,81.6872,0,0.0462418,0
1620.63,81.7654,0,0.0462109,0
1622.32,81.8436,0,0.0461797,0
1624.02,81.9216,0,0.0461482,0
1625.71,81.9997,0,0.0461165,0
1627.4,82.0776,0,0.0460845,0
1629.09,82.1556,0,0.0460522,0
1630.78,82.2334,0,0.0460197,0
1632.41,82.3085,0,0.045988,0
1634.05,82.3836,0,0.045956,0
1635.68,82.4585,0,0.0459238,0
1637.31,82.5335,0,0.0458912,0
1638.94,82.6083,0,0.0458585,0
1640.57,82.6832,0,0.0458254,0
1642.21,82.7579,0,0.045792,0
1643.84,82.8326,0,0.0457584,0
1645.47,82.9073,0,0.0457244,0
1647.1,82.9819,0,0.0456902,0
1648.73,83.0564,0,0.0456556,0
1650.31,83.1283,0,0.045622,0
1651.88,83.2001,0,0.0455881,0
1653.46,83.2719,0,0.0455539,0
1655.03,83.3436,0,0.0455194,0
1656.61,83.4153,0,0.0454846,0
1658.18,83.4869,0,0.0454495,0
1659.76,83.5584,0,0.045414,0
1661.33,83.6299,0,0.0453783,0
1662.91,83.7014,0,0.0453423,0
1664.48,83.7728,0,0.045306,0
1666,83.8416,0,0.0452706,0
1667.52,83.9104,0,0.0452349,0
1669.04,83.9791,0,0.0451989,0
1670.56,84.0477,0,0.0451626,0
1672.08,84.1163,0,0.045126,0
1673.6,84.1849,0,0.0450891,0
1675.12,84.2534,0,0.0450518,0
1676.64,84.3218,0,0.0450143,0
1678.16,84.3902,0,0.0449764,0
1679.68,84.4585,0,0.0449381,0
1681.2,84.5268,0,0.0448996,0
1682.72,84.595,0,0.0448606,0
1684.24,84.6631,0,0.0448214,0
1685.76,84.7312,0,0.0447818,0
1687.23,84.7968,0,0.0447432,0
1688.69,84.8624,0,0.0447043,0
1690.16,84.9279,0,0.0446651,0
1691.62,84.9934,0,0.0446255,0
1693.09,85.0588,0,0.0445856,0
1694.51,85.1219,0,0.0445467,0
1695.92,85.1849,0,0.0445076,0
1697.34,85.2478,0,0.0444681,0
1698.75,85.3107,0,0.0444282,0
1700.17,85.3735,0,0.044388,0
1701.58,85.4363,0,0.0443475,0
1703,85.499,0,0.0443066,0
1704.41,85.5617,0,0.0442653,0
1705.83,85.6243,0,0.0442237,0
1707.24,85.6868,0,0.0441817,0
1708.61,85.7471,0,0.0441409,0
1709.97,85.8074,0,0.0440997,0
1711.34,85.8676,0,0.0440581,0
1712.7,85.9277,0,0.0440162,0
1714.07,85.9877,0,0.043974,0
1715.43,86.0478,0,0.0439313,0
1716.8,86.1077,0,0.0438883,0
1718.16,86.1676,0,0.043845,0
1719.53,86.2274,0,0.0438012,0
1720.89,86.2872,0,0.0437571,0
1722.26,86.3469,0,0.0437126,0
1723.62,86.4066,0,0.0436677,0
1724.99,86.4662,0,0.0436224,0
1726.35,86.5257,0,0.0435767,0
1727.72,86.5851,0,0.0435306,0
1729.08,86.6445,0,0.0434841,0
1730.45,86.7039,0,0.0434371,0
1731.82,86.7631,0,0.0433898,0
1733.18,86.8224,0,0.043342,0
1734.5,86.8794,0,0.0432955,0
1735.82,86.9364,0,0.0432486,0
1737.13,86.9934,0,0.0432013,0
1738.45,87.0503,0,0.0431535,0
1739.77,87.1071,0,0.0431054,0
1741.09,87.1638,0,0.0430568,0
1742.4,87.2205,0,0.0430078,0
1743.72,87.2771,0,0.0429583,0
1745.04,87.3337,0,0.0429084,0
1746.35,87.3902,0,0.0428581,0
1747.67,87.4466,0,0.0428073,0
1748.94,87.501,0,0.0427578,0
1750.21,87.5553,0,0.0427079,0
1751.49,87.6096,0,0.0426576,0
1752.76,87.6638,0,0.0426068,0
1754.03,87.7179,0,0.0425556,0
1755.3,87.772,0,0.042504,0
1756.57,87.826,0,0.0424518,0
1757.84,87.8799,0,0.0423993,0
1759.11,87.9338,0,0.0423462,0
1760.38,87.9876,0,0.0422927,0
1761.66,88.0413,0,0.0422386,0
1762.93,88.095,0,0.0421841,0
1764.2,88.1486,0,0.0421292,0
1765.47,88.2021,0,0.0420737,0
1766.74,88.2555,0,0.0420177,0
1768.01,88.3089,0,0.0419612,0
1769.28,88.3622,0,0.0419041,0
1770.51,88.4136,0,0.0418486,0
1771.74,88.4649,0,0.0417926,0
1772.96,88.5161,0,0.0417361,0
1774.19,88.5673,0,0.041679,0
1775.42,88.6183,0,0.0416215,0
1776.64,88.6694,0,0.0415634,0
1777.87,88.7203,0,0.0415049,0
1779.1,88.7712,0,0.0414457,0
1780.32,88.822,0,0.0413861,0
1781.55,88.8727,0,0.0413259,0
1782.78,88.9234,0,0.0412652,0
1784,88.9739,0,0.0412039,0
1785.23,89.0244,0,0.041142,0
1786.45,89.0749,0,0.0410795,0
1787.68,89.1252,0,0.0410165,0
1788.91,89.1755,0,0.0409529,0
1790.13,89.2257,0,0.0408887,0
1791.32,89.274,0,0.0408262,0
1792.5,89.3223,0,0.0407631,0
1793.69,89.3705,0,0.0406995,0
1794.87,89.4187,0,0.0406352,0
1796.05,89.4667,0,0.0405704,0
1797.24,89.5147,0,0.040505,0
1798.42,89.5626,0,0.040439,0
1799.6,89.6104,0,0.0403724,0
1800.79,89.6582,0,0.0403051,0
1801.97,89.7058,0,0.0402373,0
1803.15,89.7534,0,0.0401688,0
1804.34,89.8009,0,0.0400997,0
1805.52,89.8483,0,0.0400299,0
1806.7,89.8957,0,0.0399595,0
1807.89,89.9429,0,0.0398884,0
1809.07,89.9901,0,0.0398166,0
1810.26,90.0372,0,0.0397442,0
1811.44,90.0842,0,0.039671,0
1812.62,90.1311,0,0.0395972,0
1813.81,90.1779,0,0.0395227,0
1814.99,90.2247,0,0.0394474,0
1816.17,90.2713,0,0.0393715,0
1817.36,90.3178,0,0.0392948,0
1818.54,90.3643,0,0.0392173,0
1819.72,90.4107,0,0.0391391,0
1820.91,90.457,0,0.0390602,0
1822.09,90.5031,0,0.0389805,0
1823.28,90.5492,0,0.0389,0
1824.46,90.5952,0,0.0388187,0
1825.64,90.6411,0,0.0387366,0
1826.83,90.6869,0,0.0386537,0
1828.01,90.7326,0,0.03857,0
1829.19,90.7782,0,0.0384855,0
1830.38,90.8237,0,0.0384001,0
1831.56,90.8691,0,0.0383139,0
1832.74,90.9144,0,0.0382268,0
1833.93,90.9596,0,0.0381389,0
1835.11,91.0047,0,0.03805,0
1836.29,91.0497,0,0.0379603,0
1837.48,91.0946,0,0.0378697,0
1838.66,91.1393,0,0.0377781,0
1839.85,91.184,0,0.0376856,0
1841.03,91.2285,0,0.0375922,0
1842.21,91.273,0,0.0374978,0
1843.4,91.3173,0,0.0374025,0
1844.58,91.3615,0,0.0373062,0
1845.76,91.4056,0,0.0372088,0
1846.95,91.4496,0,0.0371105,0
1848.13,91.4935,0,0.0370112,0
1849.31,91.5372,0,0.0369108,0
1850.5,91.5808,0,0.0368095,0
1851.68,91.6243,0,0.036707,0
1852.86,91.6677,0,0.0366035,0
1854.05,91.711,0,0.0364989,0
1855.23,91.7541,0,0.0363932,0
1856.42,91.7971,0,0.0362864,0
1857.6,91.84,0,0.0361784,0
1858.78,91.8828,0,0.0360694,0
1859.97,91.9254,0,0.0359591,0
1861.15,91.9679,0,0.0358478,0
1862.33,92.0103,0,0.0357352,0
1863.52,92.0525,0,0.0356214,0
1864.7,92.0946,0,0.0355064,0
1865.88,92.1365,0,0.0353902,0
1867.07,92.1783,0,0.0352727,0
1868.25,92.22,0,0.035154,0
1869.43,92.2616,0,0.035034,0
1870.62,92.303,0,0.0349127,0
1871.76,92.3428,0,0.0347945,0
1872.9,92.3824,0,0.0346749,0
1874.04,92.422,0,0.0345542,0
1875.19,92.4614,0,0.0344322,0
1876.29,92.4992,0,0.0343132,0
1877.35,92.5357,0,0.0341973,0
1878.42,92.572,0,0.0340802,0
1879.48,92.6081,0,0.033962,0
1880.48,92.6421,0,0.0338495,0
1881.48,92.676,0,0.033736,0
1882.49,92.7097,0,0.0336215,0
1883.49,92.7434,0,0.0335058,0
1884.43,92.775,0,0.0333959,0
1885.38,92.8065,0,0.0332849,0
1886.32,92.8378,0,0.033173,0
1887.27,92.8691,0,0.0330602,0
1888.18,92.8992,0,0.0329503,0
1889.09,92.9292,0,0.0328395,0
1890,92.9591,0,0.0327278,0
1890.91,92.9888,0,0.0326151,0
1891.82,93.0185,0,0.0325014,0
1892.68,93.0464,0,0.0323934,0
1893.54,93.0742,0,0.0322846,0
1894.4,93.1018,0,0.0321748,0
1895.26,93.1294,0,0.0320642,0
1896.12,93.1569,0,0.0319527,0
1896.95,93.1834,0,0.0318442,0
1897.77,93.2097,0,0.0317349,0
1898.6,93.236,0,0.0316248,0
1899.4,93.2612,0,0.0315177,0
1900.2,93.2864,0,0.0314098,0
1901,93.3114,0,0.0313011,0
1901.8,93.3364,0,0.0311916,0
1902.6,93.3613,0,0.0310812,0
1903.4,93.3862,0,0.03097,0
1904.17,93.41,0,0.030862,0
1904.95,93.4338,0,0.0307531,0
1905.72,93.4575,0,0.0306435,0
1906.49,93.4811,0,0.030533,0
1907.26,93.5046,0,0.0304218,0
1908.03,93.528,0,0.0303098,0
1908.8,93.5514,0,0.0301969,0
1909.55,93.5738,0,0.0300872,0
1910.29,93.5962,0,0.0299768,0
1911.04,93.6185,0,0.0298656,0
1911.78,93.6407,0,0.0297536,0
1912.53,93.6628,0,0.0296408,0
1913.27,93.6848,0,0.0295272,0
1913.99,93.706,0,0.0294169,0
1914.71,93.7271,0,0.0293058,0
1915.43,93.7481,0,0.029194,0
1916.15,93.769,0,0.0290814,0
1916.86,93.7899,0,0.0289681,0
1917.58,93.8106,0,0.028854,0
1918.3,93.8313,0,0.0287391,0
1919.02,93.8519,0,0.0286234,0
1919.71,93.8718,0,0.0285111,0
1920.41,93.8915,0,0.0283981,0
1921.1,93.9111,0,0.0282843,0
1921.79,93.9307,0,0.0281698,0
1922.49,93.9502,0,0.0280545,0
1923.15,93.9689,0,0.0279426,0
1923.82,93.9876,0,0.02783,0
1924.49,94.0062,0,0.0277167,0
1925.16,94.0247,0,0.0276027,0
1925.83,94.0431,0,0.027488,0
1926.5,94.0614,0,0.0273726,0
1927.17,94.0797,0,0.0272564,0
1927.84,94.0979,0,0.0271396,0
1928.51,94.116,0,0.027022,0
1929.15,94.1334,0,0.0269078,0
1929.8,94.1508,0,0.026793,0
1930.44,94.168,0,0.0266775,0
1931.09,94.1852,0,0.0265613,0
1931.73,94.2023,0,0.0264444,0
1932.38,94.2193,0,0.0263269,0
1933.03,94.2363,0,0.0262086,0
1933.65,94.2526,0,0.0260938,0
1934.27,94.2688,0,0.0259784,0
1934.89,94.2849,0,0.0258623,0
1935.52,94.301,0,0.0257456,0
1936.14,94.317,0,0.0256282,0
1936.76,94.3329,0,0.0255102,0
1937.39,94.3488,0,0.0253915,0
1937.99,94.364,0,0.0252763,0
1938.59,94.3792,0,0.0251605,0
1939.19,94.3943,0,0.025044,0
1939.79,94.4093,0,0.024927,0
1940.39,94.4242,0,0.0248093,0
1940.99,94.4391,0,0.024691,0
1941.59,94.4539,0,0.024572,0
1942.19,94.4686,0,0.0244524,0
1942.79,94.4833,0,0.0243322,0
1943.4,94.4979,0,0.0242114,0
1944,94.5124,0,0.0240899,0
1944.6,94.5268,0,0.0239677,0
1945.2,94.5412,0,0.0238449,0
1945.8,94.5555,0,0.0237215,0
1946.4,94.5697,0,0.0235974,0
1946.98,94.5834,0,0.0234771,0
1947.56,94.597,0,0.0233561,0
1948.14,94.6105,0,0.0232345,0
1948.72,94.6239,0,0.0231124,0
1949.3,94.6373,0,0.0229896,0
1949.88,94.6506,0,0.0228662,0
1950.46,94.6638,0,0.0227422,0
1951.04,94.677,0,0.0226176,0
1951.62,94.69,0,0.0224923,0
1952.18,94.7026,0,0.0223709,0
1952.74,94.7151,0,0.0222489,0
1953.3,94.7275,0,0.0221263,0
1953.86,94.7398,0,0.0220031,0
1954.42,94.7521,0,0.0218794,0
1954.98,94.7643,0,0.0217551,0
1955.54,94.7765,0,0.0216302,0
1956.1,94.7885,0,0.0215047,0
1956.66,94.8005,0,0.0213787,0
1957.22,94.8125,0,0.021252,0
1957.78,94.8243,0,0.0211248,0
1958.34,94.8361,0,0.020997,0
1958.89,94.8478,0,0.0208686,0
1959.45,94.8595,0,0.0207396,0
1960.01,94.871,0,0.0206101,0
1960.57,94.8825,0,0.02048,0
1961.13,94.8939,0,0.0203492,0
1961.69,94.9053,0,0.0202179,0
1962.25,94.9166,0,0.020086,0
