t,x,y,v_x,v_y
1999.97,96.7156,5.78618,0.0273526,0.0148943
2000.65,96.7342,5.79634,0.0273064,0.0149759
2001.33,96.7528,5.80656,0.0272604,0.0150578
2002.02,96.7713,5.81683,0.0272148,0.0151397
2002.7,96.7898,5.82716,0.0271694,0.0152218
2003.38,96.8083,5.83754,0.0271242,0.0153041
2004.06,96.8267,5.84798,0.0270794,0.0153865
2004.74,96.8451,5.85848,0.0270348,0.015469
2005.42,96.8635,5.86903,0.0269904,0.0155516
2006.1,96.8819,5.87964,0.0269464,0.0156344
2006.78,96.9002,5.8903,0.0269026,0.0157173
2007.46,96.9185,5.90103,0.0268591,0.0158003
2008.14,96.9367,5.9118,0.0268158,0.0158834
2008.82,96.955,5.92264,0.0267729,0.0159666
2009.5,96.9732,5.93353,0.0267302,0.0160499
2010.18,96.9913,5.94448,0.0266878,0.0161334
2010.86,97.0095,5.95548,0.0266457,0.0162169
2011.54,97.0276,5.96654,0.0266039,0.0163005
2012.22,97.0457,5.97766,0.0265624,0.0163842
2012.9,97.0637,5.98884,0.0265211,0.016468
2013.58,97.0818,6.00007,0.0264802,0.0165518
2014.26,97.0998,6.01136,0.0264395,0.0166357
2014.94,97.1177,6.02271,0.0263992,0.0167197
2015.62,97.1357,6.03411,0.0263591,0.0168038
2016.3,97.1536,6.04557,0.0263193,0.0168879
2016.98,97.1715,6.05709,0.0262799,0.0169721
2017.66,97.1894,6.06866,0.0262407,0.0170563
2018.34,97.2072,6.0803,0.0262018,0.0171406
2019.02,97.225,6.09199,0.0261633,0.0172249
2019.7,97.2428,6.10373,0.026125,0.0173092
2020.38,97.2606,6.11554,0.026087,0.0173936
2021.06,97.2783,6.1274,0.0260494,0.017478
2021.75,97.296,6.13932,0.026012,0.0175625
2022.43,97.3137,6.1513,0.025975,0.0176469
2023.11,97.3314,6.16333,0.0259383,0.0177314
2023.79,97.349,6.17543,0.0259018,0.0178159
2024.47,97.3666,6.18758,0.0258657,0.0179004
2025.15,97.3842,6.19978,0.0258299,0.0179849
2025.83,97.4017,6.21205,0.0257944,0.0180694
2026.51,97.4193,6.22437,0.0257592,0.0181539
2027.19,97.4368,6.23675,0.0257244,0.0182384
2027.87,97.4543,6.24919,0.0256898,0.0183228
2028.55,97.4717,6.26168,0.0256555,0.0184073
2029.23,97.4892,6.27423,0.0256216,0.0184917
2029.91,97.5066,6.28684,0.025588,0.0185761
2030.59,97.524,6.29951,0.0255547,0.0186605
2031.27,97.5414,6.31223,0.0255217,0.0187448
2031.95,97.5587,6.32501,0.025489,0.0188291
2032.63,97.5761,6.33785,0.0254566,0.0189134
2033.31,97.5934,6.35075,0.0254245,0.0189976
2033.99,97.6107,6.3637,0.0253928,0.0190818
2034.67,97.6279,6.37671,0.0253614,0.0191659
2035.35,97.6452,6.38978,0.0253302,0.01925
2036.03,97.6624,6.40291,0.0252994,0.0193339
2036.71,97.6796,6.41609,0.0252689,0.0194179
2037.39,97.6968,6.42933,0.0252387,0.0195017
2038.07,97.7139,6.44263,0.0252089,0.0195855
2038.75,97.7311,6.45598,0.0251793,0.0196692
2039.43,97.7482,6.46939,0.0251501,0.0197528
2040.11,97.7653,6.48286,0.0251211,0.0198364
2040.79,97.7824,6.49638,0.0250925,0.0199198
2041.48,97.7994,6.50996,0.0250642,0.0200032
2042.16,97.8165,6.5236,0.0250362,0.0200864
2042.84,97.8335,6.53729,0.0250085,0.0201696
2043.52,97.8505,6.55104,0.0249811,0.0202527
2044.2,97.8675,6.56485,0.024954,0.0203356
2044.88,97.8845,6.57871,0.0249272,0.0204185
2045.56,97.9014,6.59263,0.0249008,0.0205012
2046.24,97.9184,6.60661,0.0248746,0.0205838
2046.92,97.9353,6.62064,0.0248487,0.0206663
2047.6,97.9522,6.63473,0.0248232,0.0207486
2048.28,97.969,6.64887,0.0247979,0.0208309
2048.96,97.9859,6.66307,0.024773,0.020913
2049.64,98.0028,6.67733,0.0247483,0.020995
2050.32,98.0196,6.69164,0.024724,0.0210768
2051,98.0364,6.70601,0.0246999,0.0211585
2051.68,98.0532,6.72043,0.0246762,0.02124
2052.36,98.07,6.73491,0.0246527,0.0213214
2053.04,98.0867,6.74944,0.0246296,0.0214027
2053.72,98.1035,6.76403,0.0246067,0.0214838
2054.4,98.1202,6.77868,0.0245841,0.0215647
2055.08,98.1369,6.79337,0.0245619,0.0216455
2055.76,98.1536,6.80813,0.0245399,0.0217262
2056.44,98.1703,6.82294,0.0245182,0.0218066
2057.12,98.187,6.8378,0.0244968,0.0218869
2057.8,98.2037,6.85272,0.0244756,0.0219671
2058.48,98.2203,6.86769,0.0244548,0.022047
2059.16,98.2369,6.88272,0.0244342,0.0221268
2059.84,98.2535,6.8978,0.024414,0.0222064
2060.52,98.2702,6.91293,0.024394,0.0222858
2061.21,98.2867,6.92812,0.0243743,0.0223651
2061.89,98.3033,6.94336,0.0243548,0.0224441
2062.57,98.3199,6.95866,0.0243357,0.022523
2063.25,98.3364,6.97401,0.0243168,0.0226017
2063.93,98.353,6.98942,0.0242982,0.0226801
2064.61,98.3695,7.00487,0.0242799,0.0227584
2065.29,98.386,7.02038,0.0242618,0.0228365
2065.97,98.4025,7.03595,0.024244,0.0229144
2066.65,98.419,7.05156,0.0242265,0.0229921
2067.33,98.4355,7.06723,0.0242092,0.0230696
2068.01,98.4519,7.08295,0.0241922,0.0231469
2068.69,98.4684,7.09873,0.0241755,0.023224
2069.37,98.4848,7.11455,0.024159,0.0233008
2070.05,98.5013,7.13043,0.0241428,0.0233775
2070.73,98.5177,7.14636,0.0241268,0.0234539
2071.41,98.5341,7.16234,0.0241111,0.0235301
2072.09,98.5505,7.17838,0.0240956,0.0236062
2072.77,98.5669,7.19447,0.0240804,0.0236819
2073.45,98.5833,7.2106,0.0240655,0.0237575
2074.13,98.5996,7.22679,0.0240508,0.0238329
2074.81,98.616,7.24303,0.0240363,0.023908
2075.49,98.6323,7.25932,0.0240221,0.0239829
2076.17,98.6487,7.27567,0.0240081,0.0240576
2076.85,98.665,7.29206,0.0239944,0.024132
2077.53,98.6813,7.3085,0.0239809,0.0242062
2078.21,98.6976,7.32499,0.0239677,0.0242802
2078.89,98.7139,7.34154,0.0239547,0.0243539
2079.57,98.7302,7.35813,0.0239419,0.0244275
2080.25,98.7465,7.37478,0.0239293,0.0245007
2080.94,98.7628,7.39147,0.023917,0.0245738
2081.62,98.7791,7.40821,0.0239049,0.0246466
2082.3,98.7953,7.42501,0.0238931,0.0247192
2082.98,98.8116,7.44185,0.0238814,0.0247915
2083.66,98.8278,7.45874,0.02387,0.0248636
2084.34,98.844,7.47568,0.0238588,0.0249354
2085.02,98.8603,7.49267,0.0238478,0.025007
2085.7,98.8765,7.50971,0.023837,0.0250784
2086.38,98.8927,7.52679,0.0238265,0.0251495
2087.06,98.9089,7.54393,0.0238162,0.0252203
2087.74,98.9251,7.56111,0.023806,0.0252909
2088.42,98.9413,7.57834,0.0237961,0.0253613
2089.1,98.9575,7.59562,0.0237864,0.0254314
2089.78,98.9737,7.61295,0.0237769,0.0255013
2090.46,98.9898,7.63032,0.0237676,0.0255709
2091.14,99.006,7.64774,0.0237585,0.0256403
2091.82,99.0222,7.66521,0.0237496,0.0257094
2092.5,99.0383,7.68272,0.0237409,0.0257783
2093.18,99.0545,7.70028,0.0237324,0.0258469
2093.86,99.0706,7.71789,0.0237241,0.0259152
2094.54,99.0868,7.73555,0.023716,0.0259833
2095.22,99.1029,7.75325,0.023708,0.0260512
2095.9,99.119,7.77099,0.0237003,0.0261187
2096.58,99.1351,7.78879,0.0236927,0.0261861
2097.26,99.1513,7.80662,0.0236854,0.0262532
2097.94,99.1674,7.82451,0.0236782,0.02632
2098.62,99.1835,7.84244,0.0236712,0.0263865
2099.3,99.1996,7.86041,0.0236643,0.0264529
2099.98,99.2157,7.87843,0.0236577,0.0265189
2100.67,99.2318,7.8965,0.0236512,0.0265847
2101.35,99.2479,7.9146,0.0236449,0.0266502
2102.03,99.2639,7.93276,0.0236388,0.0267155
2102.71,99.28,7.95096,0.0236328,0.0267805
2103.39,99.2961,7.9692,0.023627,0.0268453
2104.07,99.3122,7.98748,0.0236214,0.0269098
2104.75,99.3282,8.00581,0.0236159,0.026974
2105.43,99.3443,8.02419,0.0236106,0.027038
2106.11,99.3604,8.0426,0.0236055,0.0271017
2106.79,99.3764,8.06106,0.0236005,0.0271652
2107.47,99.3925,8.07957,0.0235957,0.0272284
2108.15,99.4085,8.09811,0.023591,0.0272914
2108.83,99.4246,8.1167,0.0235865,0.0273541
2109.51,99.4406,8.13533,0.0235822,0.0274165
2110.19,99.4567,8.15401,0.023578,0.0274787
2110.87,99.4727,8.17272,0.0235739,0.0275406
2111.55,99.4887,8.19148,0.02357,0.0276022
2112.23,99.5048,8.21028,0.0235662,0.0276636
2112.91,99.5208,8.22912,0.0235626,0.0277248
2113.59,99.5368,8.24801,0.0235591,0.0277857
2114.27,99.5529,8.26693,0.0235558,0.0278463
2114.95,99.5689,8.2859,0.0235526,0.0279067
2115.63,99.5849,8.3049,0.0235495,0.0279668
2116.31,99.6009,8.32395,0.0235466,0.0280266
2116.99,99.617,8.34304,0.0235438,0.0280862
2117.67,99.633,8.36217,0.0235411,0.0281456
2118.35,99.649,8.38134,0.0235386,0.0282047
2119.03,99.665,8.40054,0.0235362,0.0282635
2119.71,99.681,8.41979,0.0235339,0.0283221
2120.39,99.697,8.43908,0.0235317,0.0283804
2121.08,99.713,8.45841,0.0235297,0.0284385
2121.76,99.729,8.47778,0.0235278,0.0284963
2122.44,99.745,8.49718,0.023526,0.0285539
2123.12,99.761,8.51663,0.0235244,0.0286112
2123.8,99.7771,8.53612,0.0235228,0.0286682
2124.48,99.7931,8.55564,0.0235214,0.028725
2125.16,99.8091,8.5752,0.0235201,0.0287816
2125.84,99.8251,8.5948,0.0235189,0.0288379
2126.52,99.8411,8.61444,0.0235178,0.028894
2127.2,99.8571,8.63412,0.0235168,0.0289498
2127.88,99.8731,8.65383,0.0235159,0.0290053
2128.56,99.8891,8.67358,0.0235152,0.0290606
2129.24,99.9051,8.69337,0.0235145,0.0291157
2129.92,99.9211,8.7132,0.023514,0.0291705
2130.6,99.9371,8.73307,0.0235135,0.0292251
2131.28,99.953,8.75297,0.0235132,0.0292794
2131.96,99.969,8.77291,0.023513,0.0293335
2132.64,99.985,8.79288,0.0235128,0.0293873
2133.32,100.001,8.81289,0.0235128,0.0294409
2134,100.017,8.83294,0.0235128,0.0294942
2134.68,100.033,8.85303,0.023513,0.0295474
2135.36,100.049,8.87315,0.0235132,0.0296002
2136.04,100.065,8.8933,0.0235136,0.0296528
2136.72,100.081,8.91349,0.023514,0.0297052
2137.4,100.097,8.93372,0.0235145,0.0297574
2138.08,100.113,8.95398,0.0235151,0.0298093
2138.76,100.129,8.97428,0.0235158,0.0298609
2139.44,100.145,8.99462,0.0235166,0.0299124
2140.12,100.161,9.01498,0.0235175,0.0299636
2140.81,100.177,9.03539,0.0235184,0.0300145
2141.49,100.193,9.05582,0.0235195,0.0300652
2142.17,100.209,9.0763,0.0235206,0.0301157
2142.85,100.225,9.0968,0.0235218,0.030166
2143.53,100.241,9.11734,0.0235231,0.030216
2144.21,100.257,9.13792,0.0235244,0.0302658
2144.89,100.273,9.15853,0.0235259,0.0303153
2145.57,100.289,9.17917,0.0235274,0.0303647
2146.25,100.305,9.19984,0.023529,0.0304138
2146.93,100.321,9.22055,0.0235306,0.0304626
2147.61,100.337,9.24129,0.0235324,0.0305113
2148.29,100.353,9.26207,0.0235342,0.0305597
2148.97,100.369,9.28287,0.023536,0.0306079
2149.65,100.385,9.30371,0.023538,0.0306558
2150.33,100.401,9.32459,0.02354,0.0307036
2151.01,100.417,9.34549,0.0235421,0.0307511
2151.69,100.433,9.36643,0.0235442,0.0307984
2152.37,100.449,9.3874,0.0235464,0.0308455
2153.05,100.465,9.4084,0.0235487,0.0308923
2153.73,100.481,9.42943,0.0235511,0.030939
2154.41,100.497,9.4505,0.0235535,0.0309854
2155.09,100.513,9.4716,0.0235559,0.0310316
2155.77,100.529,9.49272,0.0235585,0.0310775
2156.45,100.545,9.51388,0.0235611,0.0311233
2157.13,100.561,9.53507,0.0235637,0.0311689
2157.81,100.577,9.55629,0.0235664,0.0312142
2158.49,100.593,9.57754,0.0235692,0.0312593
2159.17,100.609,9.59883,0.023572,0.0313042
2159.85,100.625,9.62014,0.0235749,0.0313489
2160.54,100.642,9.64148,0.0235778,0.0313934
2161.22,100.658,9.66286,0.0235808,0.0314377
2161.9,100.674,9.68426,0.0235838,0.0314817
2162.58,100.69,9.70569,0.0235869,0.0315256
2163.26,100.706,9.72716,0.02359,0.0315692
2163.94,100.722,9.74865,0.0235932,0.0316127
2164.62,100.738,9.77017,0.0235964,0.0316559
2165.3,100.754,9.79172,0.0235997,0.0316989
2165.98,100.77,9.8133,0.023603,0.0317418
2166.66,100.786,9.83491,0.0236064,0.0317844
2167.34,100.802,9.85655,0.0236098,0.0318268
2168.02,100.818,9.87822,0.0236133,0.031869
2168.7,100.834,9.89992,0.0236168,0.0319111
2169.38,100.85,9.92164,0.0236204,0.0319529
2170.06,100.866,9.94339,0.023624,0.0319945
2170.74,100.882,9.96518,0.0236276,0.0320359
2171.42,100.898,9.98698,0.0236313,0.0320772
2172.1,100.915,10.0088,0.023635,0.0321182
2172.78,100.931,10.0307,0.0236388,0.0321591
2173.46,100.947,10.0526,0.0236426,0.0321997
2174.14,100.963,10.0745,0.0236464,0.0322402
2174.82,100.979,10.0964,0.0236503,0.0322804
2175.5,100.995,10.1184,0.0236542,0.0323205
2176.18,101.011,10.1404,0.0236581,0.0323604
2176.86,101.027,10.1625,0.0236621,0.0324001
2177.54,101.043,10.1845,0.0236661,0.0324396
2178.22,101.059,10.2066,0.0236702,0.0324789
2178.9,101.075,10.2287,0.0236743,0.0325181
2179.58,101.092,10.2508,0.0236784,0.032557
2180.27,101.108,10.273,0.0236826,0.0325958
2180.95,101.124,10.2952,0.0236867,0.0326343
2181.63,101.14,10.3174,0.023691,0.0326727
2182.31,101.156,10.3397,0.0236952,0.032711
2182.99,101.172,10.3619,0.0236995,0.032749
2183.67,101.188,10.3842,0.0237038,0.0327869
2184.35,101.204,10.4065,0.0237081,0.0328245
2185.03,101.221,10.4289,0.0237125,0.032862
2185.71,101.237,10.4512,0.0237169,0.0328994
2186.39,101.253,10.4736,0.0237213,0.0329365
2187.07,101.269,10.4961,0.0237258,0.0329735
2187.75,101.285,10.5185,0.0237302,0.0330103
2188.43,101.301,10.541,0.0237347,0.0330469
2189.11,101.317,10.5635,0.0237392,0.0330833
2189.79,101.334,10.586,0.0237438,0.0331196
2190.47,101.35,10.6085,0.0237484,0.0331557
2191.15,101.366,10.6311,0.023753,0.0331917
2191.83,101.382,10.6537,0.0237576,0.0332274
2192.51,101.398,10.6763,0.0237622,0.033263
2193.19,101.414,10.699,0.0237669,0.0332985
2193.87,101.431,10.7216,0.0237716,0.0333337
2194.55,101.447,10.7443,0.0237763,0.0333688
2195.23,101.463,10.767,0.023781,0.0334038
2195.91,101.479,10.7898,0.0237857,0.0334385
2196.59,101.495,10.8125,0.0237905,0.0334731
2197.27,101.511,10.8353,0.0237953,0.0335076
2197.95,101.528,10.8581,0.0238001,0.0335419
2198.63,101.544,10.881,0.0238049,0.033576
2199.31,101.56,10.9038,0.0238097,0.0336099
2200,101.576,10.9267,0.0238146,0.0336437
2200.68,101.592,10.9496,0.0238195,0.0336774
2201.36,101.609,10.9725,0.0238244,0.0337109
2202.04,101.625,10.9955,0.0238293,0.0337442
2202.72,101.641,11.0184,0.0238342,0.0337774
2203.4,101.657,11.0414,0.0238391,0.0338104
2204.08,101.673,11.0644,0.0238441,0.0338433
2204.76,101.69,11.0875,0.0238491,0.033876
2205.44,101.706,11.1105,0.023854,0.0339086
2206.12,101.722,11.1336,0.023859,0.033941
2206.8,101.738,11.1567,0.023864,0.0339732
2207.48,101.755,11.1798,0.0238691,0.0340053
2208.16,101.771,11.203,0.0238741,0.0340373
2208.84,101.787,11.2262,0.0238791,0.0340691
2209.52,101.803,11.2493,0.0238842,0.0341008
2210.2,101.82,11.2726,0.0238893,0.0341323
2210.88,101.836,11.2958,0.0238943,0.0341636
2211.56,101.852,11.319,0.0238994,0.0341949
2212.24,101.868,11.3423,0.0239045,0.034226
2212.92,101.885,11.3656,0.0239097,0.0342569
2213.6,101.901,11.3889,0.0239148,0.0342877
2214.28,101.917,11.4123,0.0239199,0.0343183
2214.96,101.933,11.4356,0.0239251,0.0343489
2215.64,101.95,11.459,0.0239302,0.0343792
2216.32,101.966,11.4824,0.0239354,0.0344095
2217,101.982,11.5058,0.0239405,0.0344395
2217.68,101.999,11.5293,0.0239457,0.0344695
2218.36,102.015,11.5527,0.0239509,0.0344993
2219.04,102.031,11.5762,0.0239561,0.034529
2219.73,102.048,11.5997,0.0239613,0.0345585
2220.41,102.064,11.6232,0.0239665,0.0345879
2221.09,102.08,11.6468,0.0239717,0.0346172
2221.77,102.096,11.6703,0.0239769,0.0346464
2222.45,102.113,11.6939,0.0239821,0.0346754
2223.13,102.129,11.7175,0.0239874,0.0347042
2223.81,102.145,11.7411,0.0239926,0.034733
2224.49,102.162,11.7648,0.0239979,0.0347616
2225.17,102.178,11.7884,0.0240031,0.0347901
2225.85,102.194,11.8121,0.0240084,0.0348184
2226.53,102.211,11.8358,0.0240136,0.0348466
2227.21,102.227,11.8595,0.0240189,0.0348747
2227.89,102.243,11.8833,0.0240241,0.0349027
2228.57,102.26,11.907,0.0240294,0.0349305
2229.25,102.276,11.9308,0.0240347,0.0349582
2229.93,102.292,11.9546,0.02404,0.0349858
2230.61,102.309,11.9784,0.0240452,0.0350133
2231.29,102.325,12.0022,0.0240505,0.0350406
2231.97,102.342,12.0261,0.0240558,0.0350679
2232.65,102.358,12.05,0.0240611,0.035095
2233.33,102.374,12.0738,0.0240664,0.0351219
2234.01,102.391,12.0977,0.0240717,0.0351488
2234.69,102.407,12.1217,0.024077,0.0351755
2235.37,102.423,12.1456,0.0240823,0.0352021
2236.05,102.44,12.1696,0.0240876,0.0352286
2236.73,102.456,12.1935,0.0240929,0.035255
2237.41,102.473,12.2175,0.0240982,0.0352812
2238.09,102.489,12.2415,0.0241035,0.0353074
2238.77,102.505,12.2656,0.0241088,0.0353334
2239.46,102.522,12.2896,0.0241141,0.0353593
2240.14,102.538,12.3137,0.0241194,0.0353851
2240.82,102.555,12.3378,0.0241247,0.0354107
2241.5,102.571,12.3619,0.02413,0.0354363
2242.18,102.587,12.386,0.0241353,0.0354618
2242.86,102.604,12.4101,0.0241406,0.0354871
2243.54,102.62,12.4343,0.0241459,0.0355123
2244.22,102.637,12.4584,0.0241512,0.0355374
2244.9,102.653,12.4826,0.0241565,0.0355624
2245.58,102.67,12.5068,0.0241618,0.0355873
2246.26,102.686,12.5311,0.0241671,0.0356121
2246.94,102.702,12.5553,0.0241724,0.0356367
2247.62,102.719,12.5795,0.0241777,0.0356613
2248.3,102.735,12.6038,0.024183,0.0356858
2248.98,102.752,12.6281,0.0241883,0.0357101
2249.66,102.768,12.6524,0.0241936,0.0357343
2250.34,102.785,12.6767,0.0241989,0.0357585
2251.02,102.801,12.7011,0.0242042,0.0357825
2251.7,102.818,12.7254,0.0242094,0.0358064
2252.38,102.834,12.7498,0.0242147,0.0358302
2253.06,102.851,12.7742,0.02422,0.0358539
2253.74,102.867,12.7986,0.0242253,0.0358775
2254.42,102.884,12.823,0.0242306,0.0359011
2255.1,102.9,12.8474,0.0242358,0.0359245
2255.78,102.917,12.8719,0.0242411,0.0359478
2256.46,102.933,12.8963,0.0242464,0.035971
2257.14,102.95,12.9208,0.0242516,0.0359941
2257.82,102.966,12.9453,0.0242569,0.0360171
2258.5,102.983,12.9698,0.0242622,0.03604
2259.19,102.999,12.9943,0.0242674,0.0360628
2259.87,103.016,13.0189,0.0242727,0.0360855
2260.55,103.032,13.0435,0.0242779,0.0361081
2261.23,103.049,13.068,0.0242831,0.0361306
2261.91,103.065,13.0926,0.0242884,0.036153
2262.59,103.082,13.1172,0.0242936,0.0361753
2263.27,103.098,13.1418,0.0242988,0.0361975
2263.95,103.115,13.1665,0.0243041,0.0362196
2264.63,103.131,13.1911,0.0243093,0.0362417
2265.31,103.148,13.2158,0.0243145,0.0362636
2265.99,103.164,13.2405,0.0243197,0.0362854
2266.67,103.181,13.2652,0.0243249,0.0363072
2267.35,103.197,13.2899,0.0243301,0.0363289
2268.03,103.214,13.3146,0.0243353,0.0363504
2268.71,103.231,13.3393,0.0243405,0.0363719
2269.39,103.247,13.3641,0.0243457,0.0363933
2270.07,103.264,13.3888,0.0243509,0.0364146
2270.75,103.28,13.4136,0.0243561,0.0364358
2271.43,103.297,13.4384,0.0243612,0.0364569
2272.11,103.313,13.4632,0.0243664,0.0364779
2272.79,103.33,13.4881,0.0243716,0.0364988
2273.47,103.347,13.5129,0.0243767,0.0365197
2274.15,103.363,13.5378,0.0243819,0.0365404
2274.83,103.38,13.5626,0.024387,0.0365611
2275.51,103.396,13.5875,0.0243921,0.0365817
2276.19,103.413,13.6124,0.0243973,0.0366022
2276.87,103.43,13.6373,0.0244024,0.0366226
2277.55,103.446,13.6622,0.0244075,0.0366429
2278.23,103.463,13.6872,0.0244126,0.0366631
2278.92,103.479,13.7121,0.0244177,0.0366833
2279.6,103.496,13.7371,0.0244228,0.0367034
2280.28,103.513,13.7621,0.0244279,0.0367233
2280.96,103.529,13.787,0.024433,0.0367433
2281.64,103.546,13.8121,0.0244381,0.0367631
2282.32,103.562,13.8371,0.0244432,0.0367828
2283,103.579,13.8621,0.0244482,0.0368025
2283.68,103.596,13.8871,0.0244533,0.0368221
2284.36,103.612,13.9122,0.0244584,0.0368415
2285.04,103.629,13.9373,0.0244634,0.036861
2285.72,103.646,13.9624,0.0244684,0.0368803
2286.4,103.662,13.9875,0.0244735,0.0368996
2287.08,103.679,14.0126,0.0244785,0.0369187
2287.76,103.696,14.0377,0.0244835,0.0369378
2288.44,103.712,14.0628,0.0244885,0.0369568
2289.12,103.729,14.088,0.0244935,0.0369758
2289.8,103.746,14.1131,0.0244985,0.0369947
2290.48,103.762,14.1383,0.0245035,0.0370134
2291.16,103.779,14.1635,0.0245085,0.0370321
2291.84,103.796,14.1887,0.0245135,0.0370508
2292.52,103.812,14.2139,0.0245185,0.0370693
2293.2,103.829,14.2391,0.0245234,0.0370878
2293.88,103.846,14.2644,0.0245284,0.0371062
2294.56,103.862,14.2896,0.0245333,0.0371246
2295.24,103.879,14.3149,0.0245383,0.0371428
2295.92,103.896,14.3402,0.0245432,0.037161
2296.6,103.912,14.3655,0.0245481,0.0371791
2297.28,103.929,14.3908,0.0245531,0.0371972
2297.96,103.946,14.4161,0.024558,0.0372151
2298.65,103.963,14.4414,0.0245629,0.037233
2299.33,103.979,14.4667,0.0245678,0.0372508
2300.01,103.996,14.4921,0.0245727,0.0372686
2300.69,104.013,14.5175,0.0245775,0.0372863
2301.37,104.029,14.5428,0.0245824,0.0373039
2302.05,104.046,14.5682,0.0245873,0.0373214
2302.73,104.063,14.5936,0.0245921,0.0373389
2303.41,104.08,14.619,0.024597,0.0373563
2304.09,104.096,14.6444,0.0246018,0.0373736
2304.77,104.113,14.6699,0.0246067,0.0373909
2305.45,104.13,14.6953,0.0246115,0.0374081
2306.13,104.147,14.7208,0.0246163,0.0374252
2306.81,104.163,14.7462,0.0246211,0.0374422
2307.49,104.18,14.7717,0.0246259,0.0374592
2308.17,104.197,14.7972,0.0246307,0.0374762
2308.85,104.214,14.8227,0.0246355,0.037493
2309.53,104.23,14.8482,0.0246403,0.0375098
2310.21,104.247,14.8738,0.024645,0.0375265
2310.89,104.264,14.8993,0.0246498,0.0375432
2311.57,104.281,14.9248,0.0246546,0.0375598
2312.25,104.297,14.9504,0.0246593,0.0375763
2312.93,104.314,14.976,0.024664,0.0375928
2313.61,104.331,15.0015,0.0246688,0.0376091
2314.29,104.348,15.0271,0.0246735,0.0376255
2314.97,104.365,15.0527,0.0246782,0.0376418
2315.65,104.381,15.0784,0.0246829,0.037658
2316.33,104.398,15.104,0.0246876,0.0376741
2317.01,104.415,15.1296,0.0246923,0.0376902
2317.69,104.432,15.1553,0.024697,0.0377062
2318.38,104.449,15.1809,0.0247016,0.0377222
2319.06,104.465,15.2066,0.0247063,0.037738
2319.74,104.482,15.2323,0.024711,0.0377539
2320.42,104.499,15.258,0.0247156,0.0377697
2321.1,104.516,15.2837,0.0247202,0.0377854
2321.78,104.533,15.3094,0.0247249,0.037801
2322.46,104.549,15.3351,0.0247295,0.0378166
2323.14,104.566,15.3608,0.0247341,0.0378321
2323.82,104.583,15.3866,0.0247387,0.0378476
2324.5,104.6,15.4123,0.0247433,0.037863
2325.18,104.617,15.4381,0.0247479,0.0378784
2325.86,104.634,15.4639,0.0247525,0.0378937
2326.54,104.65,15.4897,0.024757,0.0379089
2327.22,104.667,15.5155,0.0247616,0.0379241
2327.9,104.684,15.5413,0.0247661,0.0379392
2328.58,104.701,15.5671,0.0247707,0.0379543
2329.26,104.718,15.5929,0.0247752,0.0379693
2329.94,104.735,15.6187,0.0247798,0.0379842
2330.62,104.752,15.6446,0.0247843,0.0379991
2331.3,104.768,15.6705,0.0247888,0.0380139
2331.98,104.785,15.6963,0.0247933,0.0380287
2332.66,104.802,15.7222,0.0247978,0.0380434
2333.34,104.819,15.7481,0.0248023,0.0380581
2334.02,104.836,15.774,0.0248067,0.0380727
2334.7,104.853,15.7999,0.0248112,0.0380873
2335.38,104.87,15.8258,0.0248157,0.0381018
2336.06,104.887,15.8517,0.0248201,0.0381162
2336.74,104.903,15.8777,0.0248246,0.0381306
2337.42,104.92,15.9036,0.024829,0.038145
2338.11,104.937,15.9296,0.0248334,0.0381593
2338.79,104.954,15.9555,0.0248378,0.0381735
2339.47,104.971,15.9815,0.0248422,0.0381877
2340.15,104.988,16.0075,0.0248466,0.0382018
2340.83,105.005,16.0335,0.024851,0.0382159
2341.51,105.022,16.0595,0.0248554,0.0382299
2342.19,105.039,16.0855,0.0248598,0.0382439
2342.87,105.056,16.1115,0.0248641,0.0382578
2343.55,105.072,16.1376,0.0248685,0.0382717
2344.23,105.089,16.1636,0.0248728,0.0382855
2344.91,105.106,16.1897,0.0248772,0.0382993
2345.59,105.123,16.2157,0.0248815,0.038313
2346.27,105.14,16.2418,0.0248858,0.0383266
2346.95,105.157,16.2679,0.0248902,0.0383403
2347.63,105.174,16.294,0.0248945,0.0383538
2348.31,105.191,16.3201,0.0248988,0.0383673
2348.99,105.208,16.3462,0.024903,0.0383808
2349.67,105.225,16.3723,0.0249073,0.0383942
2350.35,105.242,16.3984,0.0249116,0.0384076
2351.03,105.259,16.4246,0.0249159,0.0384209
2351.71,105.276,16.4507,0.0249201,0.0384342
2352.39,105.293,16.4769,0.0249243,0.0384474
2353.07,105.31,16.503,0.0249286,0.0384606
2353.75,105.327,16.5292,0.0249328,0.0384737
2354.43,105.344,16.5554,0.024937,0.0384868
2355.11,105.361,16.5816,0.0249412,0.0384998
2355.79,105.377,16.6078,0.0249454,0.0385128
2356.47,105.394,16.634,0.0249496,0.0385258
2357.15,105.411,16.6602,0.0249538,0.0385387
2357.84,105.428,16.6864,0.024958,0.0385515
2358.52,105.445,16.7126,0.0249622,0.0385643
2359.2,105.462,16.7389,0.0249663,0.0385771
2359.88,105.479,16.7651,0.0249705,0.0385898
2360.56,105.496,16.7914,0.0249746,0.0386025
2361.24,105.513,16.8176,0.0249788,0.0386151
2361.92,105.53,16.8439,0.0249829,0.0386277
2362.6,105.547,16.8702,0.024987,0.0386402
2363.28,105.564,16.8965,0.0249911,0.0386527
2363.96,105.581,16.9228,0.0249952,0.0386651
2364.64,105.598,16.9491,0.0249993,0.0386775
